0.014495,0,0,0,0,0,0
2.4063e-09,0.1616,0.26484,0.0068126,-0.20737,0.11046,0.028052
3.5479e-08,-0.58249,0.41893,0.039356,-0.083224,-0.11565,0.003218
4.3522e-08,-0.65729,0.73405,-2.1776e-05,-0.091679,-0.080789,2.7661e-06
4.6774e-09,-1.6297,0.32218,0.046753,-0.015336,-0.087726,-0.0014617
1.3836e-05,-1.5585,4.9647,0.014255,-0.051082,-0.013333,0.0011984
4.1426e-06,-6.7698,-7.1955,0.39463,0.02628,-0.026873,-0.00057959
6.3262e-07,19.62,4.0363,-0.23912,-0.0057874,0.025666,0.00017083
7.4645e-07,27.104,-12.803,-0.36087,0.009199,0.01998,-0.00062382
