    0.9700    0.9746    0.9792    0.9838    0.9884    0.9931    0.9977    1.0023    1.0069    1.0115    1.0161    1.0207    1.0253    1.0299    1.0345    1.0391    1.0437    1.0483    1.0529    1.0575    1.0621    1.0667    1.0713    1.0759    1.0805    1.0851    1.0897    1.0943    1.0989    1.1035    1.1081    1.1127    1.1173    1.1219    1.1265    1.1311    1.1357    1.1403    1.1449    1.1495    1.1541    1.1587    1.1633    1.1679    1.1725    1.1771    1.1817    1.1863    1.1909    1.1955    1.2001    1.2047    1.2093    1.2139    1.2185    1.2231    1.2277    1.2323    1.2369    1.2415    1.2461    1.2507    1.2553    1.2599    1.2645    1.2655    1.2665    1.2674    1.2684    1.2693    1.2703    1.2713    1.2722    1.2732    1.2741    1.2751    1.2761    1.2770    1.2780    1.2789    1.2799    1.2809    1.2818    1.2828    1.2837    1.2847    1.2857    1.2866    1.2876    1.2885    1.2895    1.2904    1.2914    1.2924    1.2933    1.2943    1.2952    1.2962    1.2972    1.2981    1.2991    1.3000    1.3010    1.3020    1.3029    1.3039    1.3048    1.3058    1.3068    1.3077    1.3087    1.3096    1.3106    1.3116    1.3125    1.3135    1.3144    1.3154    1.3164    1.3173    1.3183    1.3192    1.3202    1.3212    1.3221    1.3231    1.3240    1.3250    1.3260    1.3269    1.3279    1.3288    1.3298    1.3307    1.3317    1.3327    1.3336    1.3346    1.3355    1.3365    1.3375    1.3384    1.3394    1.3403    1.3413    1.3423    1.3432    1.3442    1.3451    1.3461    1.3471    1.3480    1.3490    1.3499    1.3509    1.3519    1.3528    1.3538    1.3547    1.3557    1.3567    1.3576    1.3586    1.3595    1.3605    1.3615    1.3624    1.3634    1.3643    1.3653    1.3663    1.3672    1.3682    1.3691    1.3701    1.3710    1.3720    1.3730    1.3739    1.3749    1.3758    1.3768    1.3778    1.3787    1.3797    1.3806    1.3816    1.3826    1.3835    1.3845    1.3854    1.3864    1.3874    1.3883    1.3893    1.3902    1.3912    1.3922    1.3931    1.3941    1.3950    1.3960    1.3970    1.3979    1.3989    1.3998    1.4008    1.4018    1.4027    1.4037    1.4046    1.4056    1.4066    1.4075    1.4085    1.4094    1.4104    1.4114    1.4123    1.4133    1.4142    1.4152    1.4161    1.4171    1.4181    1.4190    1.4200    1.4209    1.4219    1.4229    1.4238    1.4248    1.4257    1.4267    1.4277    1.4286    1.4296    1.4305    1.4315    1.4325    1.4334    1.4344    1.4353    1.4363    1.4373    1.4382    1.4392    1.4401    1.4411    1.4421    1.4430    1.4440    1.4449    1.4459    1.4469    1.4478    1.4488    1.4497    1.4507    1.4517    1.4526    1.4536    1.4545    1.4555    1.4564    1.4574    1.4584    1.4593    1.4603    1.4612    1.4622    1.4632    1.4641    1.4651    1.4660    1.4670    1.4680    1.4689    1.4699    1.4708    1.4718    1.4728    1.4737    1.4747    1.4756    1.4766    1.4776    1.4785    1.4795    1.4804    1.4814    1.4824    1.4833    1.4843    1.4852    1.4862    1.4872    1.4881    1.4891    1.4900    1.4910    1.4920    1.4929    1.4939    1.4948    1.4958    1.4967    1.4977    1.4987    1.4996    1.5006    1.5015    1.5025    1.5035    1.5044    1.5054    1.5063    1.5073    1.5083    1.5092    1.5102    1.5111    1.5121    1.5131    1.5140    1.5150    1.5159    1.5169    1.5179    1.5188    1.5198    1.5207    1.5217    1.5227    1.5236    1.5246    1.5255    1.5265    1.5275    1.5284    1.5294    1.5303    1.5313    1.5323    1.5332    1.5342    1.5351    1.5361    1.5371    1.5380    1.5390    1.5399    1.5409    1.5418    1.5428    1.5438    1.5447    1.5457    1.5466    1.5476    1.5486    1.5495    1.5505    1.5514    1.5524    1.5534    1.5543    1.5553    1.5562    1.5572    1.5582    1.5591    1.5601    1.5610    1.5620    1.5630    1.5639    1.5649    1.5658    1.5668    1.5678    1.5687    1.5697    1.5706    1.5716    1.5726    1.5735    1.5745    1.5754    1.5764    1.5774    1.5783    1.5793    1.5802    1.5812    1.5821    1.5831    1.5841    1.5850    1.5860    1.5869    1.5879    1.5889    1.5898    1.5908    1.5917    1.5927    1.5937    1.5946    1.5956    1.5965    1.5975    1.5985    1.5994    1.6004    1.6013    1.6023    1.6033    1.6042    1.6052    1.6061    1.6071    1.6081    1.6090    1.6100    1.6109    1.6119    1.6129    1.6138    1.6148    1.6157    1.6167    1.6177    1.6186    1.6196    1.6205    1.6215    1.6224    1.6234    1.6244    1.6253    1.6263    1.6272    1.6282    1.6292    1.6301    1.6311    1.6320    1.6330    1.6340    1.6349    1.6359    1.6368    1.6378    1.6388    1.6397    1.6407    1.6416    1.6426    1.6436    1.6445    1.6455    1.6464    1.6474    1.6484    1.6493    1.6503    1.6512    1.6522    1.6532    1.6541    1.6551    1.6560    1.6570    1.6580    1.6589    1.6599    1.6608    1.6618    1.6627    1.6637    1.6647    1.6656    1.6666    1.6675    1.6685    1.6695    1.6704    1.6714    1.6723    1.6733    1.6743    1.6752    1.6762    1.6771    1.6781    1.6791    1.6800    1.6810    1.6819    1.6829    1.6839    1.6848    1.6858    1.6867    1.6877    1.6887    1.6896    1.6906    1.6915    1.6925    1.6935    1.6944    1.6954    1.6963    1.6973    1.6983    1.6992    1.7002    1.7011    1.7021    1.7031    1.7040    1.7050    1.7059    1.7069    1.7078    1.7088    1.7098    1.7107    1.7117    1.7126    1.7136    1.7146    1.7155    1.7165    1.7174    1.7184    1.7194    1.7203    1.7213    1.7222    1.7232    1.7242    1.7251    1.7261    1.7270    1.7280    1.7290    1.7299    1.7309    1.7318    1.7328    1.7338    1.7347    1.7357    1.7366    1.7376    1.7386    1.7395    1.7405    1.7414    1.7424    1.7434    1.7443    1.7453    1.7462    1.7472    1.7481    1.7491    1.7501    1.7510    1.7520    1.7529    1.7539    1.7549    1.7558    1.7568    1.7577    1.7587    1.7597    1.7606    1.7616    1.7625    1.7635    1.7645    1.7654    1.7664    1.7673    1.7683    1.7693    1.7702    1.7712    1.7721    1.7731    1.7741    1.7750    1.7760    1.7769    1.7779    1.7789    1.7798    1.7808    1.7817    1.7827    1.7837    1.7846    1.7856    1.7865    1.7875    1.7884    1.7894    1.7904    1.7913    1.7923    1.7932    1.7942    1.7952    1.7961    1.7971    1.7980    1.7990    1.8000    1.8009    1.8019    1.8028    1.8038    1.8048    1.8057    1.8067    1.8076    1.8086    1.8096    1.8105    1.8115    1.8124    1.8134    1.8144    1.8153    1.8163    1.8172    1.8182    1.8192    1.8201    1.8211    1.8220    1.8230    1.8240    1.8249    1.8259    1.8268    1.8278    1.8288    1.8297    1.8307    1.8316    1.8326    1.8335    1.8345    1.8355    1.8364    1.8374    1.8383    1.8393    1.8403    1.8412    1.8422    1.8431    1.8441    1.8451    1.8460    1.8470    1.8479    1.8489    1.8499    1.8508    1.8518    1.8527    1.8537    1.8547    1.8556    1.8566    1.8575    1.8585    1.8595    1.8604    1.8614    1.8623    1.8633    1.8643    1.8652    1.8662    1.8671    1.8681    1.8691    1.8700    1.8710    1.8719    1.8729    1.8738    1.8748    1.8758    1.8767    1.8777    1.8786    1.8796    1.8806    1.8815    1.8825    1.8834    1.8844    1.8854    1.8863    1.8873    1.8882    1.8892    1.8902    1.8911    1.8921    1.8930    1.8940    1.8950    1.8959    1.8969    1.8978    1.8988    1.8998    1.9007    1.9017    1.9026    1.9036    1.9046    1.9055    1.9065    1.9074    1.9084    1.9094    1.9103    1.9113    1.9122    1.9132    1.9141    1.9151    1.9161    1.9170    1.9180    1.9189    1.9199    1.9209    1.9218    1.9228    1.9237    1.9247    1.9257    1.9266    1.9276    1.9285    1.9295    1.9305    1.9314    1.9324    1.9333    1.9343    1.9353    1.9362    1.9372    1.9381    1.9391    1.9401    1.9410    1.9420    1.9429    1.9439    1.9449    1.9458    1.9468    1.9477    1.9487    1.9497    1.9506    1.9516    1.9525    1.9535    1.9545    1.9554    1.9564    1.9573    1.9583    1.9592    1.9602    1.9612    1.9621    1.9631    1.9640    1.9650    1.9660    1.9669    1.9679    1.9688    1.9698    1.9708    1.9717    1.9727    1.9736    1.9746    1.9756    1.9765    1.9775    1.9784    1.9794    1.9804    1.9813    1.9823    1.9832    1.9842    1.9852    1.9861    1.9871    1.9880    1.9890    1.9900    1.9909    1.9919    1.9928    1.9938    1.9948    1.9957    1.9967    1.9976    1.9986    1.9995    2.0005    2.0015    2.0024    2.0034    2.0043    2.0053    2.0063    2.0072    2.0082    2.0091    2.0101    2.0111    2.0120    2.0130    2.0139    2.0149    2.0159    2.0168    2.0178    2.0187    2.0197    2.0207    2.0216    2.0226    2.0235    2.0245    2.0255    2.0264    2.0274    2.0283    2.0293    2.0303    2.0312    2.0322    2.0331    2.0341    2.0351    2.0360    2.0370    2.0379    2.0389    2.0398    2.0408    2.0418    2.0427    2.0437    2.0446    2.0456    2.0466    2.0475    2.0485    2.0494    2.0504    2.0514    2.0523    2.0533    2.0542    2.0552    2.0562    2.0571    2.0581    2.0590    2.0600    2.0610    2.0619    2.0629    2.0638    2.0648    2.0658    2.0667    2.0677    2.0686    2.0696    2.0706    2.0715    2.0725    2.0734    2.0744    2.0754    2.0763    2.0773    2.0782    2.0792    2.0801    2.0811    2.0821    2.0830    2.0840    2.0849    2.0859    2.0869    2.0878    2.0888    2.0897    2.0907    2.0917    2.0926    2.0936    2.0945    2.0955    2.0965    2.0974    2.0984    2.0993    2.1003    2.1013    2.1022    2.1032    2.1041    2.1051    2.1061    2.1070    2.1080    2.1089    2.1099    2.1109    2.1118    2.1128    2.1137    2.1147    2.1157    2.1166    2.1176    2.1185    2.1195    2.1205    2.1214    2.1224    2.1233    2.1243    2.1252    2.1262    2.1272    2.1281    2.1291    2.1300    2.1310    2.1320    2.1329    2.1339    2.1348    2.1358    2.1368    2.1377    2.1387    2.1396    2.1406    2.1416    2.1425    2.1435    2.1444    2.1454    2.1464    2.1473    2.1483    2.1492    2.1502    2.1512    2.1521    2.1531    2.1540    2.1550    2.1560    2.1569    2.1579    2.1588    2.1598    2.1608    2.1617    2.1627    2.1636    2.1646    2.1655    2.1665    2.1675    2.1684    2.1694    2.1703    2.1713    2.1723    2.1732    2.1742    2.1751    2.1761    2.1771    2.1780    2.1790    2.1799    2.1809    2.1819    2.1828    2.1838    2.1847    2.1857    2.1867    2.1876    2.1886    2.1895    2.1905    2.1915    2.1924    2.1934    2.1943    2.1953    2.1963    2.1972    2.1982    2.1991    2.2001    2.2011    2.2020    2.2030    2.2039    2.2049    2.2058    2.2068    2.2078    2.2087    2.2097    2.2106    2.2116    2.2126    2.2135    2.2145    2.2154    2.2164    2.2174    2.2183    2.2193    2.2202    2.2212    2.2222    2.2231    2.2241    2.2250    2.2260    2.2270    2.2279    2.2289    2.2298    2.2308    2.2318    2.2327    2.2337    2.2346    2.2356    2.2366    2.2375    2.2385    2.2394    2.2404    2.2414    2.2423    2.2433    2.2442    2.2452    2.2462    2.2471    2.2481    2.2490    2.2500    2.2509    2.2519    2.2529    2.2538    2.2548    2.2557    2.2567    2.2577    2.2586    2.2596    2.2605    2.2615    2.2625    2.2634    2.2644    2.2653    2.2663    2.2673    2.2682    2.2692    2.2701    2.2711    2.2721    2.2730    2.2740    2.2749    2.2759    2.2769    2.2778    2.2788    2.2797    2.2807    2.2817    2.2826    2.2836    2.2845    2.2855    2.2865    2.2874    2.2884    2.2893    2.2903    2.2912    2.2922    2.2932    2.2941    2.2951    2.2960    2.2970    2.2980    2.2989    2.2999    2.3008    2.3018    2.3028    2.3037    2.3047    2.3056    2.3066    2.3076    2.3085    2.3095    2.3104    2.3114    2.3124    2.3133    2.3143    2.3152    2.3162    2.3172    2.3181    2.3191    2.3200    2.3210    2.3220    2.3229    2.3239    2.3248    2.3258    2.3268    2.3277    2.3287    2.3296    2.3306    2.3315    2.3325    2.3335    2.3344    2.3354    2.3363    2.3373    2.3383    2.3392    2.3402    2.3411    2.3421    2.3431    2.3440    2.3450    2.3459    2.3469    2.3479    2.3488    2.3498    2.3507    2.3517    2.3527    2.3536    2.3546    2.3555    2.3565    2.3575    2.3584    2.3594    2.3603    2.3613    2.3623    2.3632    2.3642    2.3651    2.3661    2.3671    2.3680    2.3690    2.3699    2.3709    2.3718    2.3728    2.3738    2.3747    2.3757    2.3766    2.3776    2.3786    2.3795    2.3805    2.3814    2.3824    2.3834    2.3843    2.3853    2.3862    2.3872    2.3882    2.3891    2.3901    2.3910    2.3920    2.3930    2.3939    2.3949    2.3958    2.3968    2.3978    2.3987    2.3997    2.4006    2.4016    2.4026    2.4035    2.4045    2.4054    2.4064    2.4074    2.4083    2.4093    2.4102    2.4112    2.4122    2.4131    2.4141    2.4150    2.4160    2.4169    2.4179    2.4189    2.4198    2.4208    2.4217    2.4227    2.4237    2.4246    2.4256    2.4265    2.4275    2.4285    2.4294    2.4304    2.4313    2.4323    2.4333    2.4342    2.4352    2.4361    2.4371    2.4381    2.4390    2.4400    2.4409    2.4419    2.4429    2.4438    2.4448    2.4457    2.4467    2.4477    2.4486    2.4496    2.4505    2.4515    2.4525    2.4534    2.4544    2.4553    2.4563    2.4572    2.4582    2.4592    2.4601    2.4611    2.4620    2.4630    2.4640    2.4649    2.4659    2.4668    2.4678    2.4688    2.4697    2.4707    2.4716    2.4726    2.4736    2.4745    2.4755    2.4764    2.4774    2.4784    2.4793    2.4803    2.4812    2.4822    2.4832    2.4841    2.4851    2.4860    2.4870    2.4880    2.4889    2.4899    2.4908    2.4918    2.4928    2.4937    2.4947    2.4956    2.4966    2.4975    2.4985    2.4995    2.5004    2.5014    2.5023    2.5033    2.5043    2.5052    2.5062    2.5071    2.5081    2.5091    2.5100    2.5110    2.5119    2.5129    2.5139    2.5148    2.5158    2.5167    2.5177    2.5187    2.5196    2.5206    2.5215    2.5225    2.5235    2.5244    2.5254    2.5263    2.5273    2.5283    2.5292    2.5302    2.5311    2.5321    2.5331    2.5340    2.5350    2.5359    2.5369    2.5379    2.5388    2.5398    2.5407    2.5417    2.5426    2.5436    2.5446    2.5455    2.5465    2.5474    2.5484    2.5494    2.5503    2.5513    2.5522    2.5532    2.5542    2.5551    2.5561    2.5570    2.5580    2.5590    2.5599    2.5609    2.5618    2.5628    2.5638    2.5647    2.5657    2.5666    2.5676    2.5686    2.5695    2.5705    2.5714    2.5724    2.5734    2.5743    2.5753    2.5762    2.5772    2.5782    2.5791    2.5801    2.5810    2.5820    2.5829    2.5839    2.5849    2.5858    2.5868    2.5877    2.5887    2.5897    2.5906    2.5916    2.5925    2.5935    2.5945    2.5954    2.5964    2.5973    2.5983    2.5993    2.6002    2.6012    2.6021    2.6031    2.6041    2.6050    2.6060    2.6069    2.6079    2.6089    2.6098    2.6108    2.6117    2.6127    2.6137    2.6146    2.6156    2.6165    2.6175    2.6185    2.6194    2.6204    2.6213    2.6223    2.6232    2.6242    2.6252    2.6261    2.6271    2.6280    2.6290    2.6300    2.6309    2.6319    2.6328    2.6338    2.6348    2.6357    2.6367    2.6376    2.6386    2.6396    2.6405    2.6415    2.6424    2.6434
