        0e+00        0e+00        0e+00   2.8916e-01  -2.9730e-01  -5.0822e-02  -7.1203e-01   9.5350e-02   4.2398e-02   9.9266e-01   1.3145e-01  -9.4581e-06   5.0543e-01  -1.3231e+00  -4.0128e-02  -3.1959e+00   4.2155e+00   5.4007e-02
        0e+00        0e+00        0e+00   3.1289e-01  -2.5879e-01  -4.9853e-02  -7.1605e-01   5.9997e-02   4.2146e-02   9.8776e-01   1.6113e-01  -1.0801e-05   5.2915e-01  -1.3120e+00  -4.0479e-02  -3.2119e+00   4.2045e+00   5.4412e-02
        0e+00        0e+00        0e+00   3.3248e-01  -2.1685e-01  -4.8223e-02  -7.1834e-01   2.4498e-02   4.1791e-02   9.8196e-01   1.9066e-01  -1.2134e-05   5.5271e-01  -1.3006e+00  -4.0816e-02  -3.2280e+00   4.1934e+00   5.4816e-02
        0e+00        0e+00        0e+00   3.4736e-01  -1.7184e-01  -4.5911e-02  -7.1888e-01  -1.1061e-02   4.1335e-02   9.7528e-01   2.2001e-01  -1.3456e-05   5.7609e-01  -1.2887e+00  -4.1141e-02  -3.2440e+00   4.1824e+00   5.5221e-02
        0e+00        0e+00        0e+00   3.5695e-01  -1.2421e-01  -4.2899e-02  -7.1768e-01  -4.6593e-02   4.0778e-02   9.6771e-01   2.4917e-01  -1.4765e-05   5.9928e-01  -1.2764e+00  -4.1453e-02  -3.2601e+00   4.1713e+00   5.5626e-02
  -4.6971e-07   5.8838e-07   1.0839e-08   3.6066e-01  -7.4533e-02  -3.9180e-02  -7.1474e-01  -8.2011e-02   4.0123e-02   9.5927e-01   2.7810e-01  -1.6060e-05   6.2228e-01  -1.2637e+00  -4.1751e-02  -3.2756e+00   4.1597e+00   5.6023e-02
  -9.3941e-07   1.1768e-06   2.1677e-08   3.5794e-01  -2.3530e-02  -3.4763e-02  -7.1006e-01  -1.1723e-01   3.9371e-02   9.4995e-01   3.0678e-01  -1.7341e-05   6.4508e-01  -1.2505e+00  -4.2035e-02  -3.2912e+00   4.1480e+00   5.6419e-02
  -1.4091e-06   1.7651e-06   3.2516e-08   3.4829e-01   2.7930e-02  -2.9673e-02  -7.0367e-01  -1.5217e-01   3.8523e-02   9.3977e-01   3.3518e-01  -1.8606e-05   6.6767e-01  -1.2370e+00  -4.2306e-02  -3.3067e+00   4.1364e+00   5.6816e-02
  -1.8788e-06   2.3535e-06   4.3354e-08   3.3132e-01   7.8802e-02  -2.3960e-02  -6.9558e-01  -1.8674e-01   3.7582e-02   9.2873e-01   3.6328e-01  -1.9853e-05   6.9004e-01  -1.2231e+00  -4.2563e-02  -3.3223e+00   4.1247e+00   5.7213e-02
  -2.8183e-06   3.5215e-06   6.5046e-08   3.0681e-01   1.2788e-01  -1.7701e-02  -6.8581e-01  -2.2085e-01   3.6551e-02   9.1684e-01   3.9104e-01  -2.1082e-05   7.1218e-01  -1.2087e+00  -4.2806e-02  -3.3374e+00   4.1124e+00   5.7601e-02
  -3.7579e-06   4.6895e-06   8.6739e-08   2.7477e-01   1.7382e-01  -1.1008e-02  -6.7438e-01  -2.5444e-01   3.5431e-02   9.0411e-01   4.1844e-01  -2.2292e-05   7.3410e-01  -1.1940e+00  -4.3035e-02  -3.3525e+00   4.1002e+00   5.7990e-02
  -4.6974e-06   5.8575e-06   1.0843e-07   2.3549e-01   2.1518e-01  -4.0244e-03  -6.6133e-01  -2.8741e-01   3.4226e-02   8.9056e-01   4.4546e-01  -2.3480e-05   7.5577e-01  -1.1789e+00  -4.3251e-02  -3.3676e+00   4.0879e+00   5.8378e-02
  -5.6369e-06   7.0255e-06   1.3012e-07   1.8964e-01   2.5054e-01   3.0712e-03  -6.4669e-01  -3.1969e-01   3.2938e-02   8.7618e-01   4.7208e-01  -2.4647e-05   7.7719e-01  -1.1634e+00  -4.3451e-02  -3.3826e+00   4.0757e+00   5.8766e-02
  -7.0522e-06   8.7730e-06   1.6389e-07   1.3826e-01   2.7859e-01   1.0077e-02  -6.3049e-01  -3.5120e-01   3.1572e-02   8.6101e-01   4.9826e-01  -2.5790e-05   7.9835e-01  -1.1475e+00  -4.3638e-02  -3.3972e+00   4.0628e+00   5.9146e-02
  -8.4675e-06   1.0520e-05   1.9765e-07   8.2715e-02   2.9826e-01   1.6780e-02  -6.1277e-01  -3.8186e-01   3.0129e-02   8.4504e-01   5.2398e-01  -2.6909e-05   8.1925e-01  -1.1312e+00  -4.3810e-02  -3.4118e+00   4.0499e+00   5.9526e-02
  -9.8827e-06   1.2268e-05   2.3142e-07   2.4657e-02   3.0885e-01   2.2972e-02  -5.9359e-01  -4.1161e-01   2.8614e-02   8.2829e-01   5.4921e-01  -2.8004e-05   8.3988e-01  -1.1145e+00  -4.3967e-02  -3.4264e+00   4.0371e+00   5.9906e-02
  -1.1298e-05   1.4015e-05   2.6519e-07  -3.4147e-02   3.1012e-01   2.8471e-02  -5.7298e-01  -4.4038e-01   2.7030e-02   8.1077e-01   5.7394e-01  -2.9071e-05   8.6023e-01  -1.0975e+00  -4.4110e-02  -3.4410e+00   4.0242e+00   6.0286e-02
  -1.3209e-05   1.6340e-05   3.1323e-07  -9.1945e-02   3.0224e-01   3.3130e-02  -5.5100e-01  -4.6808e-01   2.5382e-02   7.9251e-01   5.9814e-01  -3.0111e-05   8.8030e-01  -1.0801e+00  -4.4238e-02  -3.4551e+00   4.0107e+00   6.0658e-02
  -1.5120e-05   1.8664e-05   3.6128e-07  -1.4714e-01   2.8583e-01   3.6853e-02  -5.2769e-01  -4.9467e-01   2.3673e-02   7.7351e-01   6.2179e-01  -3.1123e-05   9.0006e-01  -1.0624e+00  -4.4351e-02  -3.4692e+00   3.9973e+00   6.1029e-02
  -1.7031e-05   2.0989e-05   4.0933e-07  -1.9841e-01   2.6176e-01   3.9590e-02  -5.0313e-01  -5.2007e-01   2.1907e-02   7.5380e-01   6.4486e-01  -3.2105e-05   9.1953e-01  -1.0443e+00  -4.4450e-02  -3.4833e+00   3.9838e+00   6.1400e-02
  -1.8941e-05   2.3313e-05   4.5738e-07  -2.4471e-01   2.3115e-01   4.1337e-02  -4.7737e-01  -5.4424e-01   2.0089e-02   7.3339e-01   6.6733e-01  -3.3057e-05   9.3869e-01  -1.0258e+00  -4.4533e-02  -3.4974e+00   3.9704e+00   6.1771e-02
  -2.1371e-05   2.6195e-05   5.2074e-07  -2.8532e-01   1.9517e-01   4.2123e-02  -4.5047e-01  -5.6710e-01   1.8223e-02   7.1229e-01   6.8918e-01  -3.3977e-05   9.5753e-01  -1.0070e+00  -4.4602e-02  -3.5110e+00   3.9563e+00   6.2134e-02
  -2.3800e-05   2.9077e-05   5.8410e-07  -3.1982e-01   1.5501e-01   4.2006e-02  -4.2249e-01  -5.8861e-01   1.6314e-02   6.9053e-01   7.1039e-01  -3.4865e-05   9.7605e-01  -9.8787e-01  -4.4655e-02  -3.5245e+00   3.9423e+00   6.2496e-02
  -2.6230e-05   3.1960e-05   6.4747e-07  -3.4799e-01   1.1178e-01   4.1058e-02  -3.9351e-01  -6.0873e-01   1.4366e-02   6.6813e-01   7.3094e-01  -3.5719e-05   9.9424e-01  -9.6840e-01  -4.4694e-02  -3.5381e+00   3.9283e+00   6.2858e-02
  -2.8659e-05   3.4842e-05   7.1083e-07  -3.6982e-01   6.6511e-02   3.9362e-02  -3.6360e-01  -6.2739e-01   1.2384e-02   6.4511e-01   7.5081e-01  -3.6539e-05   1.0121e+00  -9.4860e-01  -4.4717e-02  -3.5517e+00   3.9142e+00   6.3220e-02
  -3.1617e-05   3.8253e-05   7.8835e-07  -3.8544e-01   2.0128e-02   3.7005e-02  -3.3282e-01  -6.4457e-01   1.0372e-02   6.2148e-01   7.6997e-01  -3.7324e-05   1.0296e+00  -9.2847e-01  -4.4725e-02  -3.5648e+00   3.8996e+00   6.3574e-02
  -3.4575e-05   4.1665e-05   8.6586e-07  -3.9507e-01  -2.6568e-02   3.4073e-02  -3.0125e-01  -6.6021e-01   8.3356e-03   5.9727e-01   7.8842e-01  -3.8072e-05   1.0468e+00  -9.0803e-01  -4.4718e-02  -3.5778e+00   3.8850e+00   6.3927e-02
  -3.7533e-05   4.5076e-05   9.4338e-07  -3.9900e-01  -7.2879e-02   3.0648e-02  -2.6897e-01  -6.7429e-01   6.2795e-03   5.7251e-01   8.0613e-01  -3.8784e-05   1.0636e+00  -8.8729e-01  -4.4696e-02  -3.5909e+00   3.8703e+00   6.4280e-02
  -4.0490e-05   4.8488e-05   1.0209e-06  -3.9756e-01  -1.1821e-01   2.6812e-02  -2.3605e-01  -6.8678e-01   4.2086e-03   5.4720e-01   8.2308e-01  -3.9459e-05   1.0800e+00  -8.6624e-01  -4.4658e-02  -3.6040e+00   3.8557e+00   6.4633e-02
  -4.3973e-05   5.2405e-05   1.1104e-06  -3.9109e-01  -1.6204e-01   2.2636e-02  -2.0257e-01  -6.9764e-01   2.1277e-03   5.2139e-01   8.3926e-01  -4.0095e-05   1.0961e+00  -8.4489e-01  -4.4606e-02  -3.6165e+00   3.8405e+00   6.4977e-02
