        0e+00        0e+00        0e+00   9.9266e-01   1.3145e-01  -9.4581e-06   9.9253e-01   1.2894e-01   2.0617e-04
   5.4323e-09   8.3023e-10  -4.1155e-14   9.8197e-01   1.9064e-01  -1.1168e-05   9.8372e-01   1.8897e-01   1.8785e-04
   2.1666e-08   3.7575e-09  -1.7882e-13   9.6774e-01   2.4912e-01  -1.1151e-05   9.7011e-01   2.4946e-01   3.0860e-05
   4.8577e-08   9.4336e-09  -4.3396e-13   9.5001e-01   3.0670e-01  -1.0732e-05   9.5129e-01   3.0879e-01  -1.5582e-04
   8.6000e-08   1.8504e-08  -8.2718e-13   9.2884e-01   3.6318e-01  -1.1481e-05   9.2814e-01   3.6558e-01  -2.4323e-04
   1.3373e-07   3.1606e-08  -1.3789e-12   9.0427e-01   4.1836e-01  -1.4019e-05   9.0206e-01   4.1949e-01  -1.7987e-04
   1.9153e-07   4.9366e-08  -2.1090e-12   8.7638e-01   4.7201e-01  -1.7826e-05   8.7414e-01   4.7112e-01  -7.8927e-06
   2.5911e-07   7.2396e-08  -3.0368e-12   8.4524e-01   5.2392e-01  -2.1429e-05   8.4460e-01   5.2170e-01   1.5281e-04
   3.3616e-07   1.0129e-07  -4.1809e-12   8.1098e-01   5.7387e-01  -2.3211e-05   8.1239e-01   5.7214e-01   1.7047e-04
   4.2231e-07   1.3663e-07  -5.5593e-12   7.7375e-01   6.2169e-01  -2.2862e-05   7.7592e-01   6.2195e-01   2.0138e-05
   5.1717e-07   1.7897e-07  -7.1893e-12   7.3367e-01   6.6721e-01  -2.1996e-05   7.3457e-01   6.6917e-01  -1.6572e-04
   6.2032e-07   2.2884e-07  -9.0872e-12   6.9087e-01   7.1027e-01  -2.2770e-05   6.8968e-01   7.1202e-01  -2.0997e-04
   7.3128e-07   2.8675e-07  -1.1268e-11   6.4549e-01   7.5071e-01  -2.5764e-05   6.4351e-01   7.5049e-01  -6.5009e-05
   8.4957e-07   3.5318e-07  -1.3747e-11   5.9767e-01   7.8835e-01  -2.9034e-05   5.9726e-01   7.8659e-01   1.1076e-04
   9.7465e-07   4.2857e-07  -1.6537e-11   5.4761e-01   8.2300e-01  -2.9534e-05   5.4907e-01   8.2236e-01   6.8342e-05
   1.1060e-06   5.1334e-07  -1.9649e-11   4.9553e-01   8.5455e-01  -2.8252e-05   4.9593e-01   8.5565e-01  -1.1113e-04
   1.2430e-06   6.0787e-07  -2.3096e-11   4.4160e-01   8.8294e-01  -2.9892e-05   4.3998e-01   8.8253e-01  -4.2364e-05
   1.3850e-06   7.1251e-07  -2.6887e-11   3.8594e-01   9.0795e-01  -2.9454e-05   3.8870e-01   9.1012e-01  -1.3429e-04
   1.5315e-06   8.2756e-07  -3.1030e-11   3.2882e-01   9.2949e-01  -2.5132e-05   3.3510e-01   9.3768e-01  -5.3433e-04
   1.6817e-06   9.5328e-07  -3.5529e-11   2.7047e-01   9.4752e-01  -2.0790e-05   2.8020e-01   9.6170e-01  -9.2634e-04
   1.8350e-06   1.0899e-06  -4.0387e-11   2.1109e-01   9.6197e-01  -1.6394e-05   2.2426e-01   9.8221e-01  -1.3130e-03
   1.9908e-06   1.2376e-06  -4.5603e-11   1.5091e-01   9.7276e-01  -1.1948e-05   1.6751e-01   9.9923e-01  -1.6939e-03
   2.1483e-06   1.3965e-06  -5.1171e-11   9.0154e-02   9.7987e-01  -7.4650e-06   1.1017e-01   1.0128e+00  -2.0683e-03
   2.3069e-06   1.5668e-06  -5.7085e-11   2.9058e-02   9.8324e-01  -2.9583e-06   5.2455e-02   1.0228e+00  -2.4352e-03
   2.4658e-06   1.7484e-06  -6.3333e-11  -3.2148e-02   9.8288e-01   1.5564e-06  -5.4439e-03   1.0294e+00  -2.7937e-03
   2.6244e-06   1.9413e-06  -6.9904e-11  -9.3231e-02   9.7877e-01   6.0627e-06  -6.3327e-02   1.0326e+00  -3.1426e-03
   2.7818e-06   2.1456e-06  -7.6783e-11  -1.5396e-01   9.7093e-01   1.0544e-05  -1.2100e-01   1.0324e+00  -3.4812e-03
   2.9375e-06   2.3611e-06  -8.3953e-11  -2.1410e-01   9.5939e-01   1.4984e-05  -1.7829e-01   1.0289e+00  -3.8084e-03
   3.0907e-06   2.5878e-06  -9.1397e-11  -2.7342e-01   9.4419e-01   1.9366e-05  -2.3502e-01   1.0221e+00  -4.1234e-03
   3.2408e-06   2.8253e-06  -9.9094e-11  -3.3171e-01   9.2539e-01   2.3672e-05  -2.9100e-01   1.0120e+00  -4.4254e-03
   3.3870e-06   3.0736e-06  -1.0702e-10  -3.8872e-01   9.0306e-01   2.7888e-05  -3.4608e-01   9.9887e-01  -4.7136e-03
   3.5287e-06   3.3323e-06  -1.1516e-10  -4.4426e-01   8.7728e-01   3.1998e-05  -4.0011e-01   9.8265e-01  -4.9873e-03
   3.6653e-06   3.6012e-06  -1.2349e-10  -4.9810e-01   8.4817e-01   3.5984e-05  -4.5292e-01   9.6344e-01  -5.2458e-03
   3.7962e-06   3.8799e-06  -1.3199e-10  -5.5005e-01   8.1583e-01   3.9834e-05  -5.0437e-01   9.4134e-01  -5.4886e-03
   3.9207e-06   4.1680e-06  -1.4063e-10  -5.9990e-01   7.8038e-01   4.3531e-05  -5.5432e-01   9.1643e-01  -5.7150e-03
   4.0384e-06   4.4650e-06  -1.4940e-10  -6.4748e-01   7.4197e-01   4.7063e-05  -6.0263e-01   8.8883e-01  -5.9245e-03
   4.1486e-06   4.7707e-06  -1.5826e-10  -6.9260e-01   7.0075e-01   5.0417e-05  -6.4919e-01   8.5862e-01  -6.1167e-03
   4.2508e-06   5.0844e-06  -1.6720e-10  -7.3509e-01   6.5687e-01   5.3579e-05  -6.9385e-01   8.2592e-01  -6.2911e-03
   4.3446e-06   5.4056e-06  -1.7620e-10  -7.7481e-01   6.1050e-01   5.6538e-05  -7.3652e-01   7.9083e-01  -6.4473e-03
   4.4296e-06   5.7338e-06  -1.8524e-10  -8.1160e-01   5.6184e-01   5.9284e-05  -7.7707e-01   7.5348e-01  -6.5850e-03
