        0e+00        0e+00        0e+00   2.8916e-01  -2.9730e-01  -5.0822e-02  -7.1203e-01   9.5350e-02   4.2398e-02   9.9266e-01   1.3145e-01  -9.4581e-06   5.0543e-01  -1.3231e+00  -4.0128e-02  -3.1959e+00   4.2155e+00   5.4007e-02
  -6.2390e-07   7.8428e-07   1.4340e-08   3.2838e-01   7.5741e-02  -2.3941e-02  -6.9556e-01  -1.8656e-01   3.7583e-02   9.2873e-01   3.6323e-01  -1.9851e-05   6.9003e-01  -1.2231e+00  -4.2563e-02  -3.2808e+00   4.1558e+00   5.6155e-02
  -2.4990e-06   3.1296e-06   5.9554e-08  -2.2946e-02   2.9117e-01   2.5896e-02  -5.7293e-01  -4.4003e-01   2.7032e-02   8.1079e-01   5.7386e-01  -2.9070e-05   8.6021e-01  -1.0975e+00  -4.4110e-02  -3.3644e+00   4.0945e+00   5.8281e-02
  -5.7008e-06   7.0073e-06   1.4378e-07  -2.9837e-01   2.9575e-02   2.9791e-02  -3.6348e-01  -6.2687e-01   1.2384e-02   6.4513e-01   7.5069e-01  -3.6553e-05   1.0121e+00  -9.4861e-01  -4.4716e-02  -3.4467e+00   4.0315e+00   6.0384e-02
  -1.0281e-05   1.2271e-05   2.6237e-07  -3.7255e-02  -1.9921e-01  -1.2860e-02  -9.9334e-02  -7.1944e-01  -4.1289e-03   4.4112e-01   8.8285e-01  -4.1828e-05   1.1420e+00  -7.7917e-01  -4.4356e-02  -3.5277e+00   3.9670e+00   6.2464e-02
  -1.6133e-05   1.8802e-05   3.9641e-07   3.2738e-01   1.1759e-01  -2.0432e-02   1.7968e-01  -7.0450e-01  -2.0026e-02   2.1065e-01   9.6203e-01  -4.4551e-05   1.2470e+00  -5.9271e-01  -4.3025e-02  -3.6073e+00   3.9010e+00   6.4520e-02
  -2.3097e-05   2.6729e-05   5.4057e-07   5.9589e-02   1.7208e-01   8.5890e-03   4.3196e-01  -5.8470e-01  -3.2943e-02  -3.2527e-02   9.8311e-01  -4.4529e-05   1.3246e+00  -3.9323e-01  -4.0751e-02  -3.6855e+00   3.8335e+00   6.6550e-02
  -3.1245e-05   3.6128e-05   7.0376e-07  -2.8466e-01  -3.6250e-01  -3.5068e-03   6.2004e-01  -3.7803e-01  -4.0965e-02  -2.7373e-01   9.4463e-01  -4.1739e-05   1.3732e+00  -1.8514e-01  -3.7584e-02  -3.7623e+00   3.7645e+00   6.8555e-02
  -4.0629e-05   4.6927e-05   8.7957e-07  -3.7888e-01  -8.1143e-01  -3.1544e-02   7.1584e-01  -1.1514e-01  -4.2891e-02  -4.9834e-01   8.4887e-01  -3.6336e-05   1.3919e+00   2.6978e-02  -3.3600e-02  -3.8377e+00   3.6940e+00   7.0534e-02
  -5.1243e-05   5.9179e-05   1.0648e-06  -4.3665e-01  -1.1878e+00  -5.7001e-02   7.0467e-01   1.6492e-01  -3.8409e-02  -6.9283e-01   7.0177e-01  -2.8637e-05   1.3809e+00   2.3854e-01  -2.8896e-02  -3.9116e+00   3.6221e+00   7.2486e-02
  -6.3144e-05   7.2937e-05   1.2620e-06  -4.8111e-01  -1.5290e+00  -8.0797e-02   5.8755e-01   4.2012e-01  -2.8152e-02  -8.4565e-01   5.1245e-01  -1.9105e-05   1.3408e+00   4.4510e-01  -2.3585e-02  -3.9839e+00   3.5489e+00   7.4409e-02
  -7.6422e-05   8.8235e-05   1.4754e-06  -5.1858e-01  -1.8482e+00  -1.0344e-01   3.8141e-01   6.1160e-01  -1.3632e-02  -9.4802e-01   2.9254e-01  -8.3080e-06   1.2733e+00   6.4256e-01  -1.7790e-02  -4.0548e+00   3.4743e+00   7.6305e-02
  -9.1192e-05   1.0508e-04   1.7113e-06  -5.5173e-01  -2.1522e+00  -1.2524e-01   1.1706e-01   7.0964e-01   2.9664e-03  -9.9440e-01   5.5325e-02   3.1147e-06   1.1803e+00   8.2722e-01  -1.1639e-02  -4.1241e+00   3.3983e+00   7.8171e-02
  -1.0758e-04   1.2343e-04   1.9764e-06  -5.8193e-01  -2.4447e+00  -1.4637e-01  -1.6526e-01   6.9851e-01   1.9105e-02  -9.8268e-01  -1.8514e-01   1.4502e-05   1.0645e+00   9.9591e-01  -5.2629e-03  -4.1919e+00   3.3211e+00   8.0008e-02
  -1.2571e-04   1.4323e-04   2.2776e-06  -6.1000e-01  -2.7282e+00  -1.6697e-01  -4.2200e-01   5.7940e-01   3.2288e-02  -9.1425e-01  -4.1494e-01   2.5210e-05   9.2880e-01   1.1460e+00   1.2126e-03  -4.2580e+00   3.2426e+00   8.1814e-02
  -1.4569e-04   1.6434e-04   2.6205e-06  -6.3644e-01  -3.0045e+00  -1.8712e-01  -6.1334e-01   3.7054e-01   4.0466e-02  -7.9368e-01  -6.2109e-01   3.4651e-05   7.7632e-01   1.2755e+00   7.6671e-03  -4.3226e+00   3.1629e+00   8.3590e-02
  -1.6759e-04   1.8664e-04   3.0088e-06  -6.6161e-01  -3.2749e+00  -2.0690e-01  -7.0972e-01   1.0432e-01   4.2378e-02  -6.2836e-01  -7.9223e-01   4.2327e-05   6.1031e-01   1.3828e+00   1.3989e-02  -4.3855e+00   3.0820e+00   8.5334e-02
  -1.9144e-04   2.0996e-04   3.4438e-06  -6.8576e-01  -3.5401e+00  -2.2636e-01  -6.9661e-01  -1.7800e-01   3.7751e-02  -4.2795e-01  -9.1915e-01   4.7846e-05   4.3405e-01   1.4669e+00   2.0077e-02  -4.4467e+00   2.9999e+00   8.7046e-02
  -2.1721e-04   2.3414e-04   3.9242e-06  -7.0906e-01  -3.8010e+00  -2.4554e-01  -5.7667e-01  -4.3300e-01   2.7332e-02  -2.0385e-01  -9.9517e-01   5.0946e-05   2.5074e-01   1.5272e+00   2.5841e-02  -4.5063e+00   2.9167e+00   8.8725e-02
  -2.4483e-04   2.5905e-04   4.4467e-06  -7.3164e-01  -4.0580e+00  -2.6447e-01  -3.6890e-01  -6.2206e-01   1.2749e-02   3.1468e-02  -1.0164e+00   5.1494e-05   6.3494e-02   1.5638e+00   3.1201e-02  -4.5643e+00   2.8324e+00   9.0371e-02
  -2.7422e-04   2.8457e-04   5.0063e-06  -7.5363e-01  -4.3118e+00  -2.8319e-01  -1.0536e-01  -7.1704e-01  -3.7628e-03   2.6505e-01  -9.8187e-01   4.9494e-05  -1.2473e-01   1.5767e+00   3.6091e-02  -4.6205e+00   2.7471e+00   9.1983e-02
  -3.0525e-04   3.1066e-04   5.5974e-06  -7.7510e-01  -4.5625e+00  -3.0171e-01   1.7399e-01  -7.0424e-01  -1.9710e-02   4.8408e-01  -8.9350e-01   4.5069e-05  -3.1116e-01   1.5665e+00   4.0453e-02  -4.6749e+00   2.6607e+00   9.3561e-02
  -3.3780e-04   3.3729e-04   6.2147e-06  -7.9611e-01  -4.8106e+00  -3.2006e-01   4.2727e-01  -5.8604e-01  -3.2708e-02   6.7649e-01  -7.5601e-01   3.8433e-05  -4.9318e-01   1.5341e+00   4.4240e-02  -4.7277e+00   2.5733e+00   9.5104e-02
  -3.7176e-04   3.6450e-04   6.8540e-06  -8.1674e-01  -5.0563e+00  -3.3825e-01   6.1668e-01  -3.8028e-01  -4.0820e-02   8.3152e-01  -5.7678e-01   2.9876e-05  -6.6839e-01   1.4805e+00   4.7416e-02  -4.7787e+00   2.4850e+00   9.6611e-02
  -4.0706e-04   3.9237e-04   7.5127e-06  -8.3701e-01  -5.2999e+00  -3.5629e-01   7.1380e-01  -1.1762e-01  -4.2825e-02   9.4027e-01  -3.6547e-01   1.9846e-05  -8.3459e-01   1.4068e+00   4.9951e-02  -4.8279e+00   2.3958e+00   9.8083e-02
  -4.4364e-04   4.2098e-04   8.1905e-06  -8.5697e-01  -5.5414e+00  -3.7420e-01   7.0368e-01   1.6271e-01  -3.8399e-02   9.9621e-01  -1.3364e-01   8.9888e-06  -9.8976e-01   1.3145e+00   5.1825e-02  -4.8753e+00   2.3056e+00   9.9518e-02
  -4.8151e-04   4.5044e-04   8.8895e-06  -8.7664e-01  -5.7812e+00  -3.9199e-01   5.8718e-01   4.1845e-01  -2.8172e-02   9.9559e-01   1.0576e-01  -1.9686e-06  -1.1321e+00   1.2052e+00   5.3026e-02  -4.9209e+00   2.2147e+00   1.0092e-01
  -5.2073e-04   4.8087e-04   9.6136e-06  -8.9607e-01  -6.0193e+00  -4.0966e-01   3.8125e-01   6.1049e-01  -1.3658e-02   9.3778e-01   3.3910e-01  -1.2310e-05  -1.2599e+00   1.0804e+00   5.3548e-02  -4.9647e+00   2.1229e+00   1.0228e-01
  -5.6139e-04   5.1233e-04   1.0369e-05  -9.1527e-01  -6.2558e+00  -4.2723e-01   1.1679e-01   7.0887e-01   2.9506e-03   8.2544e-01   5.5272e-01  -2.1360e-05  -1.3718e+00   9.4195e-01   5.3391e-02  -5.0067e+00   2.0303e+00   1.0360e-01
  -6.0363e-04   5.4487e-04   1.1162e-05  -9.3426e-01  -6.4909e+00  -4.4470e-01  -1.6575e-01   6.9776e-01   1.9101e-02   6.6452e-01   7.3385e-01  -2.8515e-05  -1.4664e+00   7.9164e-01   5.2564e-02  -5.0468e+00   1.9370e+00   1.0489e-01
  -6.4758e-04   5.7850e-04   1.1999e-05  -9.5306e-01  -6.7247e+00  -4.6208e-01  -4.2259e-01   5.7836e-01   3.2283e-02   4.6409e-01   8.7136e-01  -3.3278e-05  -1.5427e+00   6.3144e-01   5.1079e-02  -5.0851e+00   1.8429e+00   1.0614e-01
  -6.9340e-04   6.1314e-04   1.2885e-05  -9.7168e-01  -6.9573e+00  -4.7938e-01  -6.1371e-01   3.6899e-01   4.0439e-02   2.3580e-01   9.5664e-01  -3.5286e-05  -1.5998e+00   4.6335e-01   4.8955e-02  -5.1215e+00   1.7482e+00   1.0734e-01
  -7.4120e-04   6.4871e-04   1.3825e-05  -9.9014e-01  -7.1886e+00  -4.9659e-01  -7.0943e-01   1.0229e-01   4.2304e-02  -6.7627e-03   9.8419e-01  -3.4342e-05  -1.6367e+00   2.8945e-01   4.6217e-02  -5.1561e+00   1.6529e+00   1.0851e-01
  -7.9107e-04   6.8508e-04   1.4819e-05  -1.0085e+00  -7.4190e+00  -5.1373e-01  -6.9525e-01  -1.8018e-01   3.7610e-02  -2.4895e-01   9.5213e-01  -3.0432e-05  -1.6530e+00   1.1191e-01   4.2896e-02  -5.1887e+00   1.5569e+00   1.0964e-01
  -8.4306e-04   7.2209e-04   1.5865e-05  -1.0266e+00  -7.6483e+00  -5.3080e-01  -5.7399e-01  -4.3481e-01   2.7119e-02  -4.7609e-01   8.6235e-01  -2.3724e-05  -1.6483e+00  -6.7033e-02   3.9029e-02  -5.2195e+00   1.4604e+00   1.1073e-01
  -8.9718e-04   7.5961e-04   1.6960e-05  -1.0447e+00  -7.8766e+00  -5.4781e-01  -3.6496e-01  -6.2278e-01   1.2476e-02  -6.7447e-01   7.2041e-01  -1.4562e-05  -1.6223e+00  -2.4510e-01   3.4658e-02  -5.2484e+00   1.3633e+00   1.1178e-01
  -9.5338e-04   7.9749e-04   1.8099e-05  -1.0626e+00  -8.1040e+00  -5.6475e-01  -1.0056e-01  -7.1600e-01  -4.0621e-03  -8.3231e-01   5.3512e-01  -3.4374e-06  -1.5750e+00  -4.1993e-01   2.9833e-02  -5.2753e+00   1.2658e+00   1.1279e-01
  -1.0116e-03   8.3564e-04   1.9275e-05  -1.0804e+00  -8.3306e+00  -5.8163e-01   1.7890e-01  -7.0096e-01  -1.9986e-02  -9.4047e-01   3.1788e-01   9.0433e-06  -1.5067e+00  -5.8912e-01   2.4609e-02  -5.3004e+00   1.1678e+00   1.1376e-01
  -1.0718e-03   8.7399e-04   2.0483e-05  -1.0981e+00  -8.5563e+00  -5.9846e-01   4.3132e-01  -5.8037e-01  -3.2901e-02  -9.9304e-01   8.1858e-02   2.2202e-05  -1.4177e+00  -7.5021e-01   1.9049e-02  -5.3235e+00   1.0694e+00   1.1468e-01
  -1.1338e-03   9.1251e-04   2.1719e-05  -1.1158e+00  -8.7813e+00  -6.1523e-01   6.1880e-01  -3.7252e-01  -4.0873e-02  -9.8758e-01  -1.5893e-01   3.5332e-05  -1.3089e+00  -9.0075e-01   1.3221e-02  -5.3447e+00   9.7055e-01   1.1557e-01
  -1.1976e-03   9.5119e-04   2.2980e-05  -1.1333e+00  -9.0056e+00  -6.3195e-01   7.1307e-01  -1.0856e-01  -4.2697e-02  -9.2507e-01  -3.9051e-01   4.7745e-05  -1.1811e+00  -1.0382e+00   7.2039e-03  -5.3640e+00   8.7138e-01   1.1641e-01
  -1.2632e-03   9.9006e-04   2.4266e-05  -1.1507e+00  -9.2292e+00  -6.4862e-01   6.9953e-01   1.7187e-01  -3.8073e-02  -8.0978e-01  -5.9974e-01   5.8809e-05  -1.0358e+00  -1.1602e+00   1.0798e-03  -5.3813e+00   7.7190e-01   1.1721e-01
  -1.3305e-03   1.0291e-03   2.5577e-05  -1.1681e+00  -9.4521e+00  -6.6524e-01   5.7956e-01   4.2629e-01  -2.7665e-02  -6.4882e-01  -7.7507e-01   6.7982e-05  -8.7457e-01  -1.2643e+00  -5.0599e-03  -5.3967e+00   6.7214e-01   1.1797e-01
  -1.3995e-03   1.0685e-03   2.6919e-05  -1.1853e+00  -9.6744e+00  -6.8183e-01   3.7073e-01   6.1557e-01  -1.3022e-02  -4.5166e-01  -9.0703e-01   7.4836e-05  -6.9944e-01  -1.3483e+00  -1.1118e-02  -5.4102e+00   5.7214e-01   1.1869e-01
  -1.4704e-03   1.1081e-03   2.8296e-05  -1.2025e+00  -9.8960e+00  -6.9836e-01   1.0456e-01   7.1001e-01   3.6302e-03  -2.2952e-01  -9.8867e-01   7.9080e-05  -5.1281e-01  -1.4099e+00  -1.6991e-02  -5.4216e+00   4.7193e-01   1.1936e-01
  -1.5431e-03   1.1480e-03   2.9716e-05  -1.2197e+00  -1.0117e+01  -7.1486e-01  -1.7803e-01   6.9433e-01   1.9719e-02   5.1898e-03  -1.0158e+00   8.0567e-05  -3.1744e-01  -1.4474e+00  -2.2572e-02  -5.4312e+00   3.7155e-01   1.1999e-01
  -1.6178e-03   1.1881e-03   3.1184e-05  -1.2367e+00  -1.0338e+01  -7.3132e-01  -4.3302e-01   5.7044e-01   3.2731e-02   2.3953e-01  -9.8706e-01   7.9298e-05  -1.1648e-01  -1.4591e+00  -2.7751e-02  -5.4388e+00   2.7104e-01   1.2058e-01
  -1.6944e-03   1.2283e-03   3.2706e-05  -1.2537e+00  -1.0558e+01  -7.4774e-01  -6.2048e-01   3.5748e-01   4.0626e-02   4.6064e-01  -9.0415e-01   7.5422e-05   8.6571e-02  -1.4439e+00  -3.2418e-02  -5.4444e+00   1.7043e-01   1.2112e-01
  -1.7731e-03   1.2686e-03   3.4285e-05  -1.2707e+00  -1.0777e+01  -7.6413e-01  -7.1119e-01   8.8820e-02   4.2173e-02   6.5635e-01  -7.7150e-01   6.9230e-05   2.8791e-01  -1.4013e+00  -3.6466e-02  -5.4481e+00   6.9766e-02   1.2162e-01
  -1.8537e-03   1.3088e-03   3.5922e-05  -1.2876e+00  -1.0996e+01  -7.8048e-01  -6.9136e-01  -1.9351e-01   3.7154e-02   8.1571e-01  -5.9621e-01   6.1139e-05   4.8353e-01  -1.3310e+00  -3.9796e-02  -5.4499e+00  -3.0927e-02   1.2208e-01
  -1.9364e-03   1.3487e-03   3.7613e-05  -1.3044e+00  -1.1215e+01  -7.9680e-01  -5.6470e-01  -4.4569e-01   2.6383e-02   9.2962e-01  -3.8771e-01   5.1673e-05   6.6929e-01  -1.2337e+00  -4.2317e-02  -5.4496e+00  -1.3161e-01   1.2249e-01
  -2.0210e-03   1.3884e-03   3.9357e-05  -1.3212e+00  -1.1433e+01  -8.1308e-01  -3.5146e-01  -6.2913e-01   1.1558e-02   9.9125e-01  -1.5742e-01   4.1446e-05   8.4107e-01  -1.1107e+00  -4.3957e-02  -5.4475e+00  -2.3224e-01   1.2286e-01
  -2.1074e-03   1.4278e-03   4.1146e-05  -1.3379e+00  -1.1651e+01  -8.2934e-01  -8.4807e-02  -7.1629e-01  -5.0281e-03   9.9657e-01   8.1861e-02   3.1128e-05   9.9492e-01  -9.6408e-01  -4.4661e-02  -5.4434e+00  -3.3279e-01   1.2319e-01
  -2.1955e-03   1.4668e-03   4.2975e-05  -1.3546e+00  -1.1868e+01  -8.4556e-01   1.9442e-01  -6.9451e-01  -2.0846e-02   9.4458e-01   3.1649e-01   2.1410e-05   1.1272e+00  -7.9662e-01  -4.4400e-02  -5.4373e+00  -4.3322e-01   1.2347e-01
  -2.2852e-03   1.5054e-03   4.4838e-05  -1.3712e+00  -1.2085e+01  -8.6176e-01   4.4393e-01  -5.6752e-01  -3.3507e-02   8.3762e-01   5.3280e-01   1.2969e-05   1.2348e+00  -6.1173e-01  -4.3168e-02  -5.4293e+00  -5.3350e-01   1.2371e-01
