        0e+00        0e+00        0e+00   2.8916e-01  -2.9730e-01  -5.0822e-02  -7.1203e-01   9.5350e-02   4.2398e-02   9.9266e-01   1.3145e-01  -9.4581e-06   5.0543e-01  -1.3231e+00  -4.0128e-02  -3.1959e+00   4.2155e+00   5.4007e-02   9.9253e-01   1.2894e-01   2.0617e-04   5.0549e-01  -1.3231e+00  -4.0153e-02   5.0530e-01  -1.3232e+00  -4.0073e-02  -3.1959e+00   4.2126e+00   5.3907e-02  -3.1997e+00   4.2179e+00   5.4065e-02  -3.2031e+00   4.2160e+00   5.3934e-02  -3.1836e+00   4.2136e+00   5.4116e-02
  -1.5607e-09   1.9838e-09   3.6724e-11   2.9909e-01  -2.8236e-01  -5.0512e-02  -7.1385e-01   8.1238e-02   4.2310e-02   9.9081e-01   1.4333e-01  -9.9963e-06   5.1494e-01  -1.3187e+00  -4.0270e-02  -3.2002e+00   4.2126e+00   5.4115e-02   9.9110e-01   1.4082e-01   2.1837e-04   5.1475e-01  -1.3179e+00  -4.0102e-02   5.1501e-01  -1.3193e+00  -4.0357e-02  -3.1932e+00   4.2098e+00   5.4127e-02  -3.2070e+00   4.2103e+00   5.3926e-02  -3.2077e+00   4.2087e+00   5.3873e-02  -3.1874e+00   4.2140e+00   5.4336e-02
  -6.2428e-09   7.9293e-09   1.4670e-10   3.0845e-01  -2.6687e-01  -5.0106e-02  -7.1540e-01   6.7094e-02   4.2205e-02   9.8881e-01   1.5520e-01  -1.0533e-05   5.2442e-01  -1.3143e+00  -4.0410e-02  -3.2044e+00   4.2096e+00   5.4223e-02   9.8952e-01   1.5269e-01   2.3054e-04   5.2398e-01  -1.3127e+00  -4.0050e-02   5.2469e-01  -1.3154e+00  -4.0638e-02  -3.1905e+00   4.2070e+00   5.4346e-02  -3.2143e+00   4.2026e+00   5.3786e-02  -3.2123e+00   4.2014e+00   5.3812e-02  -3.1912e+00   4.2143e+00   5.4555e-02
  -1.4046e-08   1.7828e-08   3.2966e-10   3.1720e-01  -2.5086e-01  -4.9600e-02  -7.1667e-01   5.2926e-02   4.2084e-02   9.8668e-01   1.6704e-01  -1.1068e-05   5.3388e-01  -1.3098e+00  -4.0547e-02  -3.2087e+00   4.2066e+00   5.4331e-02   9.8781e-01   1.6453e-01   2.4267e-04   5.3319e-01  -1.3074e+00  -3.9995e-02   5.3434e-01  -1.3114e+00  -4.0918e-02  -3.1878e+00   4.2042e+00   5.4566e-02  -3.2215e+00   4.1950e+00   5.3648e-02  -3.2168e+00   4.1940e+00   5.3752e-02  -3.1950e+00   4.2147e+00   5.4774e-02
  -2.4971e-08   3.1672e-08   5.8532e-10   3.2531e-01  -2.3434e-01  -4.8994e-02  -7.1767e-01   3.8737e-02   4.1948e-02   9.8440e-01   1.7886e-01  -1.1601e-05   5.4331e-01  -1.3052e+00  -4.0683e-02  -3.2130e+00   4.2037e+00   5.4438e-02   9.8595e-01   1.7635e-01   2.5476e-04   5.4237e-01  -1.3020e+00  -3.9938e-02   5.4397e-01  -1.3073e+00  -4.1195e-02  -3.1851e+00   4.2014e+00   5.4785e-02  -3.2288e+00   4.1874e+00   5.3510e-02  -3.2214e+00   4.1867e+00   5.3692e-02  -3.1989e+00   4.2150e+00   5.4992e-02
  -3.9015e-08   4.9454e-08   9.1341e-10   3.3275e-01  -2.1733e-01  -4.8287e-02  -7.1840e-01   2.4533e-02   4.1795e-02   9.8198e-01   1.9065e-01  -1.2133e-05   5.5271e-01  -1.3006e+00  -4.0817e-02  -3.2172e+00   4.2007e+00   5.4546e-02   9.8395e-01   1.8814e-01   2.6682e-04   5.5152e-01  -1.2966e+00  -3.9879e-02   5.5357e-01  -1.3031e+00  -4.1470e-02  -3.1824e+00   4.1986e+00   5.5004e-02  -3.2360e+00   4.1798e+00   5.3372e-02  -3.2259e+00   4.1794e+00   5.3632e-02  -3.2027e+00   4.2153e+00   5.5210e-02
  -5.6179e-08   7.1166e-08   1.3137e-09   3.3947e-01  -1.9986e-01  -4.7477e-02  -7.1886e-01   1.0320e-02   4.1627e-02   9.7942e-01   2.0241e-01  -1.2663e-05   5.6208e-01  -1.2959e+00  -4.0948e-02  -3.2215e+00   4.1978e+00   5.4654e-02   9.8181e-01   1.9991e-01   2.7883e-04   5.6064e-01  -1.2911e+00  -3.9818e-02   5.6314e-01  -1.2989e+00  -4.1743e-02  -3.1797e+00   4.1958e+00   5.5223e-02  -3.2432e+00   4.1721e+00   5.3235e-02  -3.2305e+00   4.1721e+00   5.3573e-02  -3.2065e+00   4.2156e+00   5.5428e-02
  -7.6461e-08   9.6801e-08   1.7859e-09   3.4546e-01  -1.8196e-01  -4.6563e-02  -7.1904e-01  -3.8974e-03   4.1442e-02   9.7673e-01   2.1415e-01  -1.3191e-05   5.7143e-01  -1.2911e+00  -4.1077e-02  -3.2258e+00   4.1948e+00   5.4761e-02   9.7953e-01   2.1164e-01   2.9079e-04   5.6973e-01  -1.2855e+00  -3.9755e-02   5.7269e-01  -1.2946e+00  -4.2015e-02  -3.1771e+00   4.1930e+00   5.5441e-02  -3.2504e+00   4.1645e+00   5.3098e-02  -3.2350e+00   4.1649e+00   5.3515e-02  -3.2104e+00   4.2159e+00   5.5645e-02
  -9.9861e-08   1.2635e-07   2.3299e-09   3.5067e-01  -1.6365e-01  -4.5545e-02  -7.1895e-01  -1.8113e-02   4.1242e-02   9.7389e-01   2.2585e-01  -1.3717e-05   5.8074e-01  -1.2863e+00  -4.1205e-02  -3.2300e+00   4.1918e+00   5.4869e-02   9.7711e-01   2.2335e-01   3.0272e-04   5.7880e-01  -1.2799e+00  -3.9690e-02   5.8220e-01  -1.2903e+00  -4.2284e-02  -3.1744e+00   4.1902e+00   5.5660e-02  -3.2576e+00   4.1569e+00   5.2961e-02  -3.2395e+00   4.1576e+00   5.3456e-02  -3.2142e+00   4.2162e+00   5.5861e-02
  -1.2638e-07   1.5981e-07   2.9454e-09   3.5508e-01  -1.4496e-01  -4.4423e-02  -7.1858e-01  -3.2322e-02   4.1026e-02   9.7091e-01   2.3753e-01  -1.4241e-05   5.9003e-01  -1.2814e+00  -4.1330e-02  -3.2343e+00   4.1888e+00   5.4976e-02   9.7456e-01   2.3503e-01   3.1459e-04   5.8783e-01  -1.2742e+00  -3.9623e-02   5.9169e-01  -1.2859e+00  -4.2550e-02  -3.1718e+00   4.1874e+00   5.5878e-02  -3.2648e+00   4.1493e+00   5.2826e-02  -3.2440e+00   4.1503e+00   5.3399e-02  -3.2181e+00   4.2164e+00   5.6077e-02
