        0e+00        0e+00        0e+00   2.8916e-01  -2.9730e-01  -5.0822e-02  -7.1203e-01   9.5350e-02   4.2398e-02   9.9266e-01   1.3145e-01  -9.4581e-06   5.0543e-01  -1.3231e+00  -4.0128e-02  -3.1959e+00   4.2155e+00   5.4007e-02   9.9253e-01   1.2894e-01   2.0617e-04   5.0549e-01  -1.3231e+00  -4.0153e-02   5.0530e-01  -1.3232e+00  -4.0073e-02  -3.1959e+00   4.2126e+00   5.3907e-02  -3.1997e+00   4.2179e+00   5.4065e-02  -3.2031e+00   4.2160e+00   5.3934e-02  -3.1836e+00   4.2136e+00   5.4116e-02
  -1.5629e-07   1.9844e-07   3.6707e-09   3.6254e-01  -1.2109e-01  -4.3157e-02  -7.1774e-01  -4.7454e-02   4.0770e-02   9.6768e-01   2.4940e-01  -1.1204e-05   5.9943e-01  -1.2764e+00  -4.1483e-02  -3.2385e+00   4.1858e+00   5.5082e-02   9.7191e-01   2.5034e-01   3.4574e-05   8.5950e-02  -1.2684e+00   1.7335e-01   6.5995e-01  -1.2362e+00  -6.7667e-02  -3.1686e+00   5.0056e+00   8.4415e-02  -2.9831e+00   3.9585e+00   4.8248e-02  -3.1165e+00   4.1334e+00   5.4662e-02  -3.2655e+00   4.2238e+00   5.5919e-02
  -6.2435e-07   7.8710e-07   1.4528e-08   3.5203e-01   8.5060e-02  -2.5349e-02  -6.9615e-01  -1.8850e-01   3.7591e-02   9.2876e-01   3.6376e-01  -1.1782e-05   6.9035e-01  -1.2231e+00  -4.2624e-02  -3.2808e+00   4.1557e+00   5.6152e-02   9.3551e-01   3.6845e-01  -2.1952e-04  -3.3544e-01  -1.2061e+00   3.8635e-01   8.1132e-01  -1.1426e+00  -9.4956e-02  -3.1424e+00   5.7982e+00   1.1490e-01  -2.7648e+00   3.7005e+00   4.2523e-02  -3.0290e+00   4.0539e+00   5.5524e-02  -3.3479e+00   4.2262e+00   5.7470e-02
  -1.4045e-06   1.7632e-06   3.2832e-08   2.4489e-01   2.7075e-01  -3.4601e-04  -6.4825e-01  -3.2248e-01   3.2990e-02   8.7638e-01   4.7285e-01  -1.2349e-05   7.7766e-01  -1.1634e+00  -4.3544e-02  -3.3228e+00   4.1252e+00   5.7217e-02   8.8538e-01   4.8103e-01  -4.5711e-04  -7.5467e-01  -1.1360e+00   5.9688e-01   9.5846e-01  -1.0430e+00  -1.2175e-01  -3.1160e+00   6.5905e+00   1.4537e-01  -2.5462e+00   3.4420e+00   3.6791e-02  -2.9415e+00   3.9740e+00   5.6380e-02  -3.4290e+00   4.2272e+00   5.8997e-02
  -2.5019e-06   3.1244e-06   5.9329e-08   7.0270e-02   3.8664e-01   2.5143e-02  -5.7610e-01  -4.4445e-01   2.7155e-02   8.1123e-01   5.7505e-01  -1.2860e-05   8.6089e-01  -1.0976e+00  -4.4233e-02  -3.3645e+00   4.0943e+00   5.8276e-02   8.2259e-01   5.8666e-01  -6.7767e-04  -1.1706e+00  -1.0609e+00   8.0479e-01   1.1008e+00  -9.3816e-01  -1.4793e-01  -3.0895e+00   7.3826e+00   1.7584e-01  -2.3271e+00   3.1828e+00   3.1053e-02  -2.8536e+00   3.8937e+00   5.7230e-02  -3.5094e+00   4.2274e+00   6.0511e-02
  -3.9238e-06   4.8635e-06   9.4471e-08  -1.2172e-01   4.2050e-01   4.5525e-02  -4.8268e-01  -5.5006e-01   2.0316e-02   7.3419e-01   6.6885e-01  -1.3260e-05   9.3953e-01  -1.0259e+00  -4.4688e-02  -3.4058e+00   4.0630e+00   5.9329e-02   7.4821e-01   6.8399e-01  -8.8197e-04  -1.5835e+00  -9.8308e-01   1.0106e+00   1.2379e+00  -8.2892e-01  -1.7341e-01  -3.0630e+00   8.1745e+00   2.0631e-01  -2.1074e+00   2.9229e+00   2.5308e-02  -2.7654e+00   3.8129e+00   5.8073e-02  -3.5891e+00   4.2269e+00   6.2016e-02
  -5.6734e-06   6.9701e-06   1.3802e-07  -2.9605e-01   3.8851e-01   5.8905e-02  -3.7171e-01  -6.3575e-01   1.2737e-02   6.4638e-01   7.5283e-01  -1.3512e-05   1.0131e+00  -9.4877e-01  -4.4903e-02  -3.4468e+00   4.0313e+00   6.0376e-02   6.6341e-01   7.7180e-01  -1.0697e-03  -1.9940e+00  -9.0376e-01   1.2149e+00   1.3697e+00  -7.1613e-01  -1.9816e-01  -3.0364e+00   8.9661e+00   2.3677e-01  -1.8871e+00   2.6621e+00   1.9554e-02  -2.6769e+00   3.7316e+00   5.8907e-02  -3.6684e+00   4.2260e+00   6.3512e-02
  -7.7499e-06   9.4346e-06   1.8931e-07  -4.3719e-01   3.1187e-01   6.5593e-02  -2.4746e-01  -6.9881e-01   4.7023e-03   5.4903e-01   8.2573e-01  -1.3592e-05   1.0813e+00  -8.6649e-01  -4.4875e-02  -3.4875e+00   3.9993e+00   6.1418e-02   5.6950e-01   8.4903e-01  -1.2400e-03  -2.4026e+00  -8.2360e-01   1.4181e+00   1.4963e+00  -6.0061e-01  -2.2214e-01  -3.0097e+00   9.7577e+00   2.6722e-01  -1.6661e+00   2.4001e+00   1.3793e-02  -2.5880e+00   3.6498e+00   5.9733e-02  -3.7473e+00   4.2246e+00   6.5002e-02
  -1.0150e-05   1.2250e-05   2.4756e-07  -5.4048e-01   2.0781e-01   6.6567e-02  -1.1451e-01  -7.3744e-01  -3.4995e-03   4.4358e-01   8.8644e-01  -1.3484e-05   1.1435e+00  -7.7952e-01  -4.4605e-02  -3.5278e+00   3.9668e+00   6.2454e-02   4.6788e-01   9.1478e-01  -1.3918e-03  -2.8099e+00  -7.4296e-01   1.6204e+00   1.6179e+00  -4.8306e-01  -2.4538e-01  -2.9830e+00   1.0549e+01   2.9767e-01  -1.4440e+00   2.1368e+00   8.0242e-03  -2.4986e+00   3.5673e+00   6.0549e-02  -3.8258e+00   4.2227e+00   6.6486e-02
  -1.2871e-05   1.5411e-05   3.1201e-07  -6.0582e-01   8.8948e-02   6.2849e-02   2.2394e-02  -7.5080e-01  -1.1584e-02   3.3156e-01   9.3406e-01  -1.3181e-05   1.1996e+00  -6.8830e-01  -4.4091e-02  -3.5678e+00   3.9339e+00   6.3483e-02   3.6003e-01   9.6837e-01  -1.5238e-03  -3.2160e+00  -6.6203e-01   1.8221e+00   1.7348e+00  -3.6411e-01  -2.6790e-01  -2.9562e+00   1.1340e+01   3.2812e-01  -1.2207e+00   1.8717e+00   2.2484e-03  -2.4089e+00   3.4842e+00   6.1354e-02  -3.9039e+00   4.2205e+00   6.7963e-02
