        0e+00        0e+00        0e+00   2.8916e-01  -2.9730e-01  -5.0822e-02  -7.1203e-01   9.5350e-02   4.2398e-02   9.9266e-01   1.3145e-01  -9.4581e-06   5.0543e-01  -1.3231e+00  -4.0128e-02  -3.1959e+00   4.2155e+00   5.4007e-02   9.9253e-01   1.2894e-01   2.0617e-04   5.0549e-01  -1.3231e+00  -4.0153e-02   5.0530e-01  -1.3232e+00  -4.0073e-02  -3.1959e+00   4.2126e+00   5.3907e-02  -3.1997e+00   4.2179e+00   5.4065e-02  -3.2031e+00   4.2160e+00   5.3934e-02  -3.1836e+00   4.2136e+00   5.4116e-02
        0e+00        0e+00        0e+00   2.8916e-01  -2.9730e-01  -5.0822e-02  -7.1203e-01   9.5350e-02   4.2398e-02   9.9266e-01   1.3145e-01  -9.4581e-06   5.0543e-01  -1.3231e+00  -4.0128e-02  -3.1959e+00   4.2155e+00   5.4007e-02   9.9253e-01   1.2894e-01   2.0617e-04   5.0549e-01  -1.3231e+00  -4.0153e-02   5.0530e-01  -1.3232e+00  -4.0073e-02  -3.1959e+00   4.2126e+00   5.3907e-02  -3.1997e+00   4.2179e+00   5.4065e-02  -3.2031e+00   4.2160e+00   5.3934e-02  -3.1836e+00   4.2136e+00   5.4116e-02
  -3.8156e-11   4.8441e-11   8.9596e-13   2.9075e-01  -2.9500e-01  -5.0780e-02  -7.1233e-01   9.3147e-02   4.2385e-02   9.9238e-01   1.3331e-01  -9.5414e-06   5.0692e-01  -1.3224e+00  -4.0150e-02  -3.1966e+00   4.2150e+00   5.4024e-02   9.9232e-01   1.3080e-01   2.0801e-04   5.0692e-01  -1.3223e+00  -4.0138e-02   5.0683e-01  -1.3226e+00  -4.0121e-02  -3.1955e+00   4.2124e+00   5.3948e-02  -3.2008e+00   4.2167e+00   5.4042e-02  -3.2038e+00   4.2149e+00   5.3925e-02  -3.1842e+00   4.2137e+00   5.4150e-02
  -7.6311e-11   9.6882e-11   1.7919e-12   2.9232e-01  -2.9269e-01  -5.0735e-02  -7.1263e-01   9.0944e-02   4.2373e-02   9.9210e-01   1.3517e-01  -9.6247e-06   5.0840e-01  -1.3217e+00  -4.0173e-02  -3.1972e+00   4.2146e+00   5.4041e-02   9.9210e-01   1.3266e-01   2.0984e-04   5.0833e-01  -1.3216e+00  -4.0126e-02   5.0837e-01  -1.3220e+00  -4.0173e-02  -3.1952e+00   4.2125e+00   5.3999e-02  -3.2017e+00   4.2154e+00   5.4019e-02  -3.2044e+00   4.2137e+00   5.3916e-02  -3.1848e+00   4.2137e+00   5.4184e-02
  -1.1447e-10   1.4532e-10   2.6879e-12   2.9388e-01  -2.9036e-01  -5.0688e-02  -7.1292e-01   8.8740e-02   4.2359e-02   9.9182e-01   1.3702e-01  -9.7080e-06   5.0989e-01  -1.3211e+00  -4.0195e-02  -3.1979e+00   4.2141e+00   5.4058e-02   9.9189e-01   1.3452e-01   2.1168e-04   5.0976e-01  -1.3209e+00  -4.0121e-02   5.0991e-01  -1.3213e+00  -4.0225e-02  -3.1953e+00   4.2129e+00   5.4056e-02  -3.2024e+00   4.2141e+00   5.3997e-02  -3.2050e+00   4.2126e+00   5.3909e-02  -3.1855e+00   4.2138e+00   5.4218e-02
  -1.5262e-10   1.9376e-10   3.5839e-12   2.9543e-01  -2.8802e-01  -5.0639e-02  -7.1321e-01   8.6535e-02   4.2345e-02   9.9154e-01   1.3888e-01  -9.7914e-06   5.1138e-01  -1.3204e+00  -4.0217e-02  -3.1986e+00   4.2137e+00   5.4074e-02   9.9167e-01   1.3638e-01   2.1352e-04   5.1120e-01  -1.3202e+00  -4.0122e-02   5.1145e-01  -1.3206e+00  -4.0275e-02  -3.1957e+00   4.2135e+00   5.4114e-02  -3.2030e+00   4.2127e+00   5.3976e-02  -3.2055e+00   4.2115e+00   5.3903e-02  -3.1861e+00   4.2138e+00   5.4251e-02
  -1.9078e-10   2.4220e-10   4.4798e-12   2.9696e-01  -2.8566e-01  -5.0587e-02  -7.1349e-01   8.4329e-02   4.2331e-02   9.9125e-01   1.4074e-01  -9.8675e-06   5.1287e-01  -1.3197e+00  -4.0239e-02  -3.1992e+00   4.2132e+00   5.4091e-02   9.9144e-01   1.3824e-01   2.1478e-04   5.1264e-01  -1.3195e+00  -4.0128e-02   5.1298e-01  -1.3199e+00  -4.0321e-02  -3.1964e+00   4.2141e+00   5.4166e-02  -3.2034e+00   4.2114e+00   5.3959e-02  -3.2059e+00   4.2104e+00   5.3899e-02  -3.1868e+00   4.2139e+00   5.4285e-02
  -2.2893e-10   2.9065e-10   5.3758e-12   2.9848e-01  -2.8329e-01  -5.0532e-02  -7.1376e-01   8.2123e-02   4.2317e-02   9.9095e-01   1.4260e-01  -9.9436e-06   5.1435e-01  -1.3190e+00  -4.0262e-02  -3.1999e+00   4.2127e+00   5.4108e-02   9.9122e-01   1.4010e-01   2.1604e-04   5.1409e-01  -1.3188e+00  -4.0133e-02   5.1451e-01  -1.3192e+00  -4.0363e-02  -3.1976e+00   4.2146e+00   5.4208e-02  -3.2037e+00   4.2102e+00   5.3947e-02  -3.2063e+00   4.2093e+00   5.3896e-02  -3.1875e+00   4.2140e+00   5.4317e-02
  -2.6709e-10   3.3909e-10   6.2717e-12   2.9998e-01  -2.8091e-01  -5.0475e-02  -7.1402e-01   7.9915e-02   4.2302e-02   9.9066e-01   1.4445e-01  -1.0020e-05   5.1584e-01  -1.3184e+00  -4.0284e-02  -3.2006e+00   4.2123e+00   5.4125e-02   9.9099e-01   1.4197e-01   2.1729e-04   5.1555e-01  -1.3182e+00  -4.0146e-02   5.1603e-01  -1.3185e+00  -4.0400e-02  -3.1990e+00   4.2149e+00   5.4238e-02  -3.2039e+00   4.2091e+00   5.3941e-02  -3.2066e+00   4.2082e+00   5.3896e-02  -3.1883e+00   4.2140e+00   5.4350e-02
  -3.0524e-10   3.8753e-10   7.1677e-12   3.0146e-01  -2.7851e-01  -5.0416e-02  -7.1429e-01   7.7707e-02   4.2286e-02   9.9036e-01   1.4631e-01  -1.0096e-05   5.1733e-01  -1.3177e+00  -4.0306e-02  -3.2012e+00   4.2118e+00   5.4142e-02   9.9076e-01   1.4383e-01   2.1855e-04   5.1701e-01  -1.3175e+00  -4.0159e-02   5.1754e-01  -1.3178e+00  -4.0432e-02  -3.2007e+00   4.2148e+00   5.4254e-02  -3.2039e+00   4.2081e+00   5.3941e-02  -3.2068e+00   4.2072e+00   5.3897e-02  -3.1890e+00   4.2141e+00   5.4382e-02
