        0e+00        0e+00        0e+00   2.8916e-01  -2.9730e-01  -5.0822e-02  -7.1203e-01   9.5350e-02   4.2398e-02   9.9266e-01   1.3145e-01  -9.4581e-06   5.0543e-01  -1.3231e+00  -4.0128e-02  -3.1959e+00   4.2155e+00   5.4007e-02
  -6.2607e-07   7.9345e-07   1.4681e-08   3.7846e-01   1.1419e-01  -2.5394e-02  -6.9576e-01  -1.9397e-01   3.7494e-02   9.2837e-01   3.6553e-01  -1.9956e-05   6.9072e-01  -1.2229e+00  -4.2576e-02  -3.2808e+00   4.1558e+00   5.6155e-02
  -2.5102e-06   3.1369e-06   6.0136e-08   1.1476e-01   4.1917e-01   2.3720e-02  -5.7288e-01  -4.5356e-01   2.6844e-02   8.0988e-01   5.7828e-01  -2.9271e-05   8.6157e-01  -1.0971e+00  -4.4133e-02  -3.3644e+00   4.0945e+00   5.8281e-02
  -5.6908e-06   6.9815e-06   1.3947e-07  -2.2965e-01   4.2939e-01   5.6154e-02  -3.6502e-01  -6.4587e-01   1.2213e-02   6.4375e-01   7.5701e-01  -3.6839e-05   1.0140e+00  -9.4788e-01  -4.4750e-02  -3.4468e+00   4.0315e+00   6.0385e-02
  -1.0174e-05   1.2259e-05   2.4970e-07  -4.6100e-01   2.2822e-01   6.0942e-02  -1.0536e-01  -7.4651e-01  -4.1523e-03   4.3957e-01   8.9101e-01  -4.2199e-05   1.1446e+00  -7.7817e-01  -4.4398e-02  -3.5277e+00   3.9670e+00   6.2464e-02
  -1.5942e-05   1.8926e-05   3.8556e-07  -5.0003e-01  -6.8156e-02   4.0306e-02   1.6856e-01  -7.4615e-01  -1.9955e-02   2.0941e-01   9.7234e-01  -4.5021e-05   1.2501e+00  -5.9147e-01  -4.3076e-02  -3.6073e+00   3.9010e+00   6.4520e-02
  -2.2979e-05   2.6958e-05   5.4158e-07  -3.1562e-01  -3.3407e-01   1.6588e-03   4.2066e-01  -6.4924e-01  -3.3176e-02  -3.3098e-02   9.9637e-01  -4.5136e-05   1.3283e+00  -3.9182e-01  -4.0812e-02  -3.6856e+00   3.8335e+00   6.6551e-02
  -3.1271e-05   3.6341e-05   7.1182e-07   5.7278e-02  -4.0044e-01  -3.7979e-02   6.2023e-01  -4.7126e-01  -4.2254e-02  -2.7367e-01   9.6209e-01  -4.2542e-05   1.3775e+00  -1.8362e-01  -3.7658e-02  -3.7624e+00   3.7644e+00   6.8556e-02
  -4.0789e-05   4.7073e-05   8.8887e-07   3.8065e-01  -1.2070e-01  -4.4793e-02   7.4406e-01  -2.3572e-01  -4.6173e-02  -4.9839e-01   8.7207e-01  -3.7400e-05   1.3970e+00   2.8534e-02  -3.3691e-02  -3.8377e+00   3.6940e+00   7.0535e-02
  -5.1510e-05   5.9220e-05   1.0712e-06   3.6397e-01   2.6690e-01  -1.1595e-02   7.7765e-01   2.8406e-02  -4.4491e-02  -6.9459e-01   7.3215e-01  -3.0023e-05   1.3868e+00   2.4009e-01  -2.9008e-02  -3.9116e+00   3.6221e+00   7.2487e-02
  -6.3497e-05   7.2852e-05   1.2652e-06   1.1797e-01   4.8639e-01   2.8908e-02   7.1603e-01   2.8907e-01  -3.7363e-02  -8.5161e-01   5.5093e-01  -2.0843e-05   1.3478e+00   4.4665e-01  -2.3723e-02  -3.9840e+00   3.5488e+00   7.4411e-02
  -7.6840e-05   8.7998e-05   1.4769e-06  -1.8236e-01   4.8203e-01   5.6105e-02   5.6456e-01   5.1347e-01  -2.5547e-02  -9.6131e-01   3.3910e-01  -1.0385e-05   1.2815e+00   6.4418e-01  -1.7958e-02  -4.0548e+00   3.4742e+00   7.6306e-02
  -9.1638e-05   1.0466e-04   1.7119e-06  -4.0680e-01   2.7700e-01   5.9941e-02   3.3954e-01   6.7100e-01  -1.0403e-02  -1.0184e+00   1.0870e-01   7.7252e-07   1.1900e+00   8.2905e-01  -1.1840e-02  -4.1242e+00   3.3983e+00   7.8173e-02
  -1.0801e-04   1.2283e-04   1.9765e-06  -4.3758e-01  -5.9881e-02   3.5237e-02   6.8229e-02   7.3708e-01   6.1596e-03  -1.0205e+00  -1.2756e-01   1.2029e-05   1.0759e+00   9.9817e-01  -5.4963e-03  -4.1919e+00   3.3210e+00   8.0010e-02
  -1.2608e-04   1.4243e-04   2.2760e-06  -1.7655e-01  -3.5673e-01  -1.2971e-02  -2.1286e-01   6.9779e-01   2.1841e-02  -9.6814e-01  -3.5701e-01   2.2794e-05   9.4212e-01   1.1490e+00   9.4793e-04  -4.2581e+00   3.2425e+00   8.1816e-02
  -1.4594e-04   1.6336e-04   2.6111e-06   2.4634e-01  -3.2616e-01  -4.9275e-02  -4.6220e-01   5.5437e-01   3.4264e-02  -8.6473e-01  -5.6760e-01   3.2517e-05   7.9164e-01   1.2795e+00   7.3754e-03  -4.3226e+00   3.1628e+00   8.3592e-02
  -1.6762e-04   1.8550e-04   2.9825e-06   4.6474e-01  -2.4859e-02  -4.4698e-02  -6.4047e-01   3.2572e-01   4.1417e-02  -7.1602e-01  -7.4844e-01   4.0710e-05   6.2768e-01   1.3882e+00   1.3677e-02  -4.3856e+00   3.0819e+00   8.5336e-02
  -1.9119e-04   2.0876e-04   3.3961e-06   4.1971e-01   2.9063e-01  -1.4792e-02  -7.1908e-01   4.6391e-02   4.2123e-02  -5.2996e-01  -8.9023e-01   4.6971e-05   4.5342e-01   1.4742e+00   1.9755e-02  -4.4468e+00   2.9998e+00   8.7048e-02
  -2.1668e-04   2.3301e-04   3.8559e-06   1.9197e-01   4.7975e-01   2.1552e-02  -6.8675e-01  -2.4006e-01   3.6330e-02  -3.1629e-01  -9.8560e-01   5.0996e-05   2.7199e-01   1.5369e+00   2.5521e-02  -4.5064e+00   2.9166e+00   8.8727e-02
  -2.4406e-04   2.5809e-04   4.3625e-06  -1.1639e-01   4.6774e-01   4.8858e-02  -5.5138e-01  -4.9045e-01   2.5084e-02  -8.6103e-02  -1.0294e+00   5.2593e-05   8.6412e-02   1.5761e+00   3.0898e-02  -4.5643e+00   2.8323e+00   9.0373e-02
  -2.7330e-04   2.8390e-04   4.9144e-06  -3.6542e-01   2.1690e-01   5.1206e-02  -3.3662e-01  -6.7015e-01   1.0226e-02   1.4859e-01  -1.0192e+00   5.1689e-05  -1.0045e-01   1.5922e+00   3.5819e-02  -4.6205e+00   2.7470e+00   9.1985e-02
  -3.0431e-04   3.1034e-04   5.5090e-06  -3.4373e-01  -1.9453e-01   1.5593e-02  -7.5668e-02  -7.5776e-01  -6.0363e-03   3.7540e-01  -9.5486e-01   4.8335e-05  -2.8588e-01   1.5855e+00   4.0229e-02  -4.6750e+00   2.6606e+00   9.3563e-02
  -3.3700e-04   3.3730e-04   6.1375e-06   6.7232e-04  -4.2287e-01  -3.4667e-02   1.9517e-01  -7.4597e-01  -2.1506e-02   5.8205e-01  -8.3933e-01   4.2699e-05  -4.6736e-01   1.5568e+00   4.4081e-02  -4.7278e+00   2.5732e+00   9.5106e-02
  -3.7122e-04   3.6475e-04   6.7890e-06   3.4431e-01  -3.3073e-01  -5.8670e-02   4.4135e-01  -6.4005e-01  -3.4263e-02   7.5706e-01  -6.7817e-01   3.5049e-05  -6.4253e-01   1.5071e+00   4.7339e-02  -4.7788e+00   2.4849e+00   9.6614e-02
  -4.0684e-04   3.9277e-04   7.4595e-06   5.0895e-01  -6.6656e-02  -5.2203e-02   6.3329e-01  -4.5550e-01  -4.2811e-02   8.9031e-01  -4.7960e-01   2.5708e-05  -8.0925e-01   1.4375e+00   4.9973e-02  -4.8280e+00   2.3957e+00   9.8086e-02
  -4.4380e-04   4.2141e-04   8.1486e-06   4.5913e-01   2.2565e-01  -2.3753e-02   7.4836e-01  -2.1565e-01  -4.6165e-02   9.7369e-01  -2.5416e-01   1.5025e-05  -9.6552e-01   1.3494e+00   5.1961e-02  -4.8754e+00   2.3055e+00   9.9521e-02
  -4.8206e-04   4.5078e-04   8.8575e-06   2.1120e-01   4.2086e-01   1.4940e-02   7.7219e-01   5.0538e-02  -4.3892e-02   1.0017e+00  -1.4258e-02   3.4553e-06  -1.1096e+00   1.2442e+00   5.3291e-02  -4.9210e+00   2.2145e+00   1.0092e-01
  -5.2164e-04   4.8098e-04   9.5901e-06  -1.5426e-01   3.8268e-01   4.5345e-02   6.9998e-01   3.1050e-01  -3.6162e-02   9.7208e-01   2.2649e-01  -8.2179e-06  -1.2397e+00   1.1235e+00   5.3954e-02  -4.9648e+00   2.1227e+00   1.0228e-01
  -5.6259e-04   5.1213e-04   1.0354e-05  -3.9450e-01   3.3220e-02   3.8826e-02   5.3772e-01   5.3060e-01  -2.3781e-02   8.8577e-01   4.5408e-01  -1.9047e-05  -1.3546e+00   9.8880e-01   5.3950e-02  -5.0068e+00   2.0302e+00   1.0361e-01
