        0e+00        0e+00        0e+00   9.9266e-01   1.3145e-01  -9.4581e-06   9.9253e-01   1.2894e-01   2.0617e-04
   2.1779e-08   2.8833e-09  -1.5031e-13   9.6768e-01   2.4940e-01  -1.1212e-05   9.7191e-01   2.5034e-01   3.5030e-05
   8.5974e-08   1.6679e-08  -7.6794e-13   9.2876e-01   3.6375e-01  -1.1800e-05   9.3551e-01   3.6844e-01  -2.1872e-04
   1.9110e-07   4.6488e-08  -2.0124e-12   8.7638e-01   4.7284e-01  -1.2381e-05   8.8538e-01   4.8102e-01  -4.5600e-04
   3.3505e-07   9.7218e-08  -4.0334e-12   8.1123e-01   5.7505e-01  -1.2910e-05   8.2259e-01   5.8664e-01  -6.7628e-04
   5.1507e-07   1.7350e-07  -6.9676e-12   7.3420e-01   6.6885e-01  -1.3335e-05   7.4820e-01   6.8397e-01  -8.8032e-04
   7.2787e-07   2.7962e-07  -1.0936e-11   6.4638e-01   7.5283e-01  -1.3617e-05   6.6340e-01   7.7177e-01  -1.0678e-03
   9.6961e-07   4.1941e-07  -1.6041e-11   5.4904e-01   8.2572e-01  -1.3733e-05   5.6949e-01   8.4899e-01  -1.2379e-03
   1.2360e-06   5.9619e-07  -2.2367e-11   4.4359e-01   8.8643e-01  -1.3669e-05   4.6787e-01   9.1473e-01  -1.3895e-03
   1.5223e-06   8.1274e-07  -2.9976e-11   3.3158e-01   9.3405e-01  -1.3417e-05   3.6001e-01   9.6831e-01  -1.5214e-03
   1.8234e-06   1.0712e-06  -3.8909e-11   2.1466e-01   9.6787e-01  -1.2977e-05   2.4744e-01   1.0092e+00  -1.6328e-03
   2.1343e-06   1.3730e-06  -4.9187e-11   9.4572e-02   9.8740e-01  -1.2351e-05   1.3167e-01   1.0372e+00  -1.7227e-03
   2.4494e-06   1.7190e-06  -6.0808e-11  -2.6920e-02   9.9237e-01  -1.1546e-05   1.4231e-02   1.0521e+00  -1.7905e-03
   2.7633e-06   2.1094e-06  -7.3752e-11  -1.4802e-01   9.8274e-01  -1.0574e-05  -1.0339e-01   1.0539e+00  -1.8360e-03
   3.0708e-06   2.5434e-06  -8.7979e-11  -2.6696e-01   9.5871e-01  -9.4490e-06  -2.1977e-01   1.0430e+00  -1.8591e-03
   3.3664e-06   3.0200e-06  -1.0343e-10  -3.8201e-01   9.2067e-01  -8.1868e-06  -3.3354e-01   1.0196e+00  -1.8600e-03
   3.6452e-06   3.5371e-06  -1.2004e-10  -4.9151e-01   8.6926e-01  -6.8064e-06  -4.4342e-01   9.8437e-01  -1.8392e-03
   3.9026e-06   4.0924e-06  -1.3772e-10  -5.9392e-01   8.0528e-01  -5.3280e-06  -5.4823e-01   9.3784e-01  -1.7972e-03
   4.1341e-06   4.6828e-06  -1.5636e-10  -6.8780e-01   7.2973e-01  -3.7734e-06  -6.4688e-01   8.8075e-01  -1.7350e-03
   4.3358e-06   5.3049e-06  -1.7588e-10  -7.7186e-01   6.4376e-01  -2.1651e-06  -7.3838e-01   8.1394e-01  -1.6536e-03
   4.5045e-06   5.9547e-06  -1.9614e-10  -8.4499e-01   5.4866e-01  -5.2620e-07  -8.2187e-01   7.3828e-01  -1.5542e-03
   4.6371e-06   6.6280e-06  -2.1704e-10  -9.0623e-01   4.4583e-01   1.1201e-06  -8.9657e-01   6.5473e-01  -1.4382e-03
   4.7314e-06   7.3203e-06  -2.3845e-10  -9.5481e-01   3.3677e-01   2.7507e-06  -9.6183e-01   5.6427e-01  -1.3070e-03
   4.7855e-06   8.0268e-06  -2.6024e-10  -9.9014e-01   2.2304e-01   4.3432e-06  -1.0171e+00   4.6794e-01  -1.1622e-03
   4.7983e-06   8.7427e-06  -2.8229e-10  -1.0118e+00   1.0622e-01   5.8759e-06  -1.0619e+00   3.6680e-01  -1.0055e-03
   4.7693e-06   9.4632e-06  -3.0447e-10  -1.0197e+00  -1.2051e-02   7.3283e-06  -1.0959e+00   2.6192e-01  -8.3851e-04
   4.6982e-06   1.0183e-05  -3.2667e-10  -1.0138e+00  -1.3016e-01   8.6813e-06  -1.1189e+00   1.5441e-01  -6.6309e-04
   4.5857e-06   1.0898e-05  -3.4876e-10  -9.9411e-01  -2.4653e-01   9.9173e-06  -1.1306e+00   4.5339e-02  -4.8103e-04
   4.4327e-06   1.1603e-05  -3.7063e-10  -9.6115e-01  -3.5959e-01   1.1020e-05  -1.1311e+00  -6.4182e-02  -2.9417e-04
   4.2409e-06   1.2294e-05  -3.9216e-10  -9.1538e-01  -4.6787e-01   1.1977e-05  -1.1204e+00  -1.7307e-01  -1.0439e-04
   4.0123e-06   1.2966e-05  -4.1325e-10  -8.5748e-01  -5.6995e-01   1.2774e-05  -1.0986e+00  -2.8025e-01   8.6427e-05
   3.7492e-06   1.3615e-05  -4.3381e-10  -7.8826e-01  -6.6452e-01   1.3403e-05  -1.0659e+00  -3.8465e-01   2.7639e-04
   3.4547e-06   1.4238e-05  -4.5374e-10  -7.0868e-01  -7.5036e-01   1.3856e-05  -1.0227e+00  -4.8525e-01   4.6363e-04
   3.1319e-06   1.4831e-05  -4.7295e-10  -6.1981e-01  -8.2637e-01   1.4128e-05  -9.6927e-01  -5.8102e-01   6.4625e-04
   2.7845e-06   1.5392e-05  -4.9138e-10  -5.2284e-01  -8.9159e-01   1.4215e-05  -9.0617e-01  -6.7099e-01   8.2242e-04
   2.4162e-06   1.5917e-05  -5.0894e-10  -4.1905e-01  -9.4519e-01   1.4117e-05  -8.3395e-01  -7.5421e-01   9.9033e-04
   2.0312e-06   1.6405e-05  -5.2558e-10  -3.0980e-01  -9.8647e-01   1.3834e-05  -7.5326e-01  -8.2979e-01   1.1482e-03
   1.6338e-06   1.6855e-05  -5.4125e-10  -1.9650e-01  -1.0149e+00   1.3372e-05  -6.6486e-01  -8.9686e-01   1.2943e-03
   1.2284e-06   1.7264e-05  -5.5591e-10  -8.0637e-02  -1.0301e+00   1.2735e-05  -5.6956e-01  -9.5464e-01   1.4270e-03
   8.1968e-07   1.7632e-05  -5.6951e-10   3.6283e-02  -1.0319e+00   1.1931e-05  -4.6829e-01  -1.0024e+00   1.5447e-03
   4.1214e-07   1.7960e-05  -5.8204e-10   1.5273e-01  -1.0201e+00   1.0972e-05  -3.6202e-01  -1.0395e+00   1.6460e-03
   1.0468e-08   1.8247e-05  -5.9349e-10   2.6718e-01  -9.9498e-01   9.8687e-06  -2.5183e-01  -1.0653e+00   1.7294e-03
  -3.8076e-07   1.8494e-05  -6.0385e-10   3.7812e-01  -9.5674e-01   8.6353e-06  -1.3888e-01  -1.0795e+00   1.7939e-03
  -7.5704e-07   1.8703e-05  -6.1313e-10   4.8406e-01  -9.0585e-01   7.2876e-06  -2.4369e-02  -1.0816e+00   1.8383e-03
  -1.1140e-06   1.8875e-05  -6.2135e-10   5.8358e-01  -8.4292e-01   5.8431e-06   9.0423e-02  -1.0713e+00   1.8618e-03
  -1.4476e-06   1.9013e-05  -6.2855e-10   6.7529e-01  -7.6871e-01   4.3203e-06   2.0417e-01  -1.0487e+00   1.8637e-03
  -1.7538e-06   1.9119e-05  -6.3476e-10   7.5794e-01  -6.8418e-01   2.7395e-06   3.1551e-01  -1.0136e+00   1.8436e-03
  -2.0291e-06   1.9197e-05  -6.4004e-10   8.3034e-01  -5.9038e-01   1.1215e-06   4.2305e-01  -9.6634e-01   1.8013e-03
  -2.2703e-06   1.9251e-05  -6.4447e-10   8.9144e-01  -4.8855e-01  -5.1179e-07   5.2541e-01  -9.0722e-01   1.7368e-03
  -2.4746e-06   1.9284e-05  -6.4812e-10   9.4032e-01  -3.8001e-01  -2.1382e-06   6.2120e-01  -8.3675e-01   1.6507e-03
  -2.6396e-06   1.9301e-05  -6.5109e-10   9.7623e-01  -2.6622e-01  -3.7351e-06   7.0908e-01  -7.5562e-01   1.5435e-03
  -2.7636e-06   1.9306e-05  -6.5348e-10   9.9858e-01  -1.4873e-01  -5.2803e-06   7.8780e-01  -6.6472e-01   1.4164e-03
  -2.8453e-06   1.9305e-05  -6.5541e-10   1.0070e+00  -2.9155e-02  -6.7516e-06   8.5615e-01  -5.6507e-01   1.2706e-03
  -2.8839e-06   1.9302e-05  -6.5700e-10   1.0012e+00   9.0839e-02  -8.1280e-06   9.1309e-01  -4.5787e-01   1.1079e-03
  -2.8795e-06   1.9303e-05  -6.5839e-10   9.8117e-01   2.0955e-01  -9.3893e-06   9.5770e-01  -3.4448e-01   9.3014e-04
  -2.8327e-06   1.9313e-05  -6.5971e-10   9.4720e-01   3.2529e-01  -1.0517e-05   9.8923e-01  -2.2639e-01   7.3972e-04
  -2.7446e-06   1.9336e-05  -6.6111e-10   8.9965e-01   4.3636e-01  -1.1494e-05   1.0071e+00  -1.0517e-01   5.3910e-04
  -2.6171e-06   1.9379e-05  -6.6273e-10   8.3916e-01   5.4117e-01  -1.2305e-05   1.0111e+00   1.7516e-02   3.3099e-04
  -2.4526e-06   1.9445e-05  -6.6472e-10   7.6652e-01   6.3815e-01  -1.2939e-05   1.0009e+00   1.3996e-01   1.1827e-04
