        0e+00        0e+00        0e+00   9.9266e-01   1.3145e-01  -9.4581e-06   9.9253e-01   1.2894e-01   2.0617e-04
   2.1779e-08   2.8833e-09  -1.5031e-13   9.6768e-01   2.4940e-01  -1.1212e-05   9.7191e-01   2.5034e-01   3.5030e-05
   8.6694e-08   1.4154e-08  -6.8619e-13   9.2851e-01   3.6455e-01  -9.0975e-06   9.3620e-01   3.7215e-01  -4.4203e-04
   1.9357e-07   3.9019e-08  -1.7718e-12   8.7556e-01   4.7523e-01  -6.7756e-06   8.8562e-01   4.8916e-01  -9.2110e-04
   3.4054e-07   8.2559e-08  -3.5575e-12   8.0941e-01   5.7977e-01  -4.4764e-06   8.2204e-01   5.9991e-01  -1.3792e-03
   5.2506e-07   1.4962e-07  -6.1758e-12   7.3089e-01   6.7657e-01  -2.1696e-06   7.4653e-01   7.0302e-01  -1.8153e-03
   7.4393e-07   2.4469e-07  -9.7364e-12   6.4107e-01   7.6415e-01   1.4248e-07   6.6033e-01   7.9723e-01  -2.2262e-03
   9.9329e-07   3.7178e-07  -1.4323e-11   5.4121e-01   8.4119e-01   2.4423e-06   5.6478e-01   8.8147e-01  -2.6080e-03
   1.2688e-06   5.3432e-07  -1.9992e-11   4.3275e-01   9.0655e-01   4.7062e-06   4.6133e-01   9.5492e-01  -2.9575e-03
   1.5655e-06   7.3503e-07  -2.6771e-11   3.1727e-01   9.5934e-01   6.9075e-06   3.5150e-01   1.0170e+00  -3.2716e-03
   1.8785e-06   9.7586e-07  -3.4662e-11   1.9647e-01   9.9891e-01   9.0193e-06   2.3682e-01   1.0673e+00  -3.5480e-03
